agent_id,distributor_id,product_type_id
FIPO2616,DIST3,physical_recharge
FIPO2617,DIST2,physical_recharge
FIPO2618,DIST2,physical_recharge
FIPO2619,DIST3,physical_recharge
FIPO2620,DIST3,physical_recharge
FIPO2622,DIST3,physical_recharge
FIPO2623,DIST3,physical_recharge
FIPO2624,DIST3,physical_recharge
FIPO2625,DIST2,physical_recharge
FIPO2626,DIST2,physical_recharge
FIPO2631,DIST3,physical_recharge
FIPO2632,DIST3,physical_recharge
FIPO2633,DIST3,physical_recharge
FIPO2636,DIST2,physical_recharge
FIPO2637,DIST2,physical_recharge
FIPO2638,DIST2,physical_recharge
FIPO2639,DIST2,physical_recharge
FIPO2642,DIST3,physical_recharge
FIPO2645,DIST2,physical_recharge
FIPO2646,DIST3,physical_recharge
FIPO2647,DIST2,physical_recharge
FIPO2648,DIST3,physical_recharge
FIPO2651,DIST2,physical_recharge
FIPO2652,DIST3,physical_recharge
FIPO2658,DIST2,physical_recharge
FIPO2659,DIST3,physical_recharge
FIPO2660,DIST2,physical_recharge
FIPO2661,DIST2,physical_recharge
FIPO2664,DIST2,physical_recharge
FIPO2665,DIST3,physical_recharge
FIPO2667,DIST3,physical_recharge
FIPO2670,DIST2,physical_recharge
FIPO2672,DIST3,physical_recharge
FIPO2674,DIST2,physical_recharge
FIPO2676,DIST3,physical_recharge
FIPO2677,DIST2,physical_recharge
FIPO2678,DIST3,physical_recharge
FIPO2680,DIST3,physical_recharge
FIPO2681,DIST2,physical_recharge
FIPO2683,DIST3,physical_recharge
FIPO2684,DIST3,physical_recharge
FIPO2685,DIST2,physical_recharge
FIPO2687,DIST2,physical_recharge
FIPO2689,DIST3,physical_recharge
FIPO2692,DIST3,physical_recharge
FIPO2694,DIST3,physical_recharge
FIPO2696,DIST3,physical_recharge
FIPO2698,DIST3,physical_recharge
FIPO2702,DIST3,physical_recharge
FIPO2705,DIST3,physical_recharge
FIPO2706,DIST3,physical_recharge
FIPO2708,DIST2,physical_recharge
FIPO2709,DIST3,physical_recharge
FIPO2710,DIST2,physical_recharge
FIPO2712,DIST3,physical_recharge
FIPO2713,DIST3,physical_recharge
FIPO2714,DIST3,physical_recharge
FIPO2719,DIST2,physical_recharge
FIPO2720,DIST2,physical_recharge
FIPO2721,DIST2,physical_recharge
FIPO2723,DIST3,physical_recharge
FIPO2725,DIST3,physical_recharge
FIPO2727,DIST3,physical_recharge
FIPO2728,DIST2,physical_recharge
FIPO2729,DIST2,physical_recharge
FIPO2731,DIST2,physical_recharge
FIPO2732,DIST3,physical_recharge
FIPO2733,DIST2,physical_recharge
FIPO2734,DIST3,physical_recharge
FIPO2735,DIST3,physical_recharge
FIPO2736,DIST3,physical_recharge
FIPO2737,DIST3,physical_recharge
FIPO2739,DIST3,physical_recharge
FIPO2740,DIST3,physical_recharge
FIPO2741,DIST3,physical_recharge
FIPO2744,DIST2,physical_recharge
FIPO2745,DIST2,physical_recharge
FIPO2749,DIST2,physical_recharge
FIPO2751,DIST2,physical_recharge
FIPO2753,DIST3,physical_recharge
FIPO2754,DIST2,physical_recharge
FIPO2755,DIST2,physical_recharge
FIPO2757,DIST2,physical_recharge
FIPO2759,DIST3,physical_recharge
FIPO2760,DIST3,physical_recharge
FIPO2762,DIST2,physical_recharge
FIPO2764,DIST3,physical_recharge
FIPO2765,DIST3,physical_recharge
FIPO2767,DIST2,physical_recharge
FIPO2768,DIST3,physical_recharge
FIPO2769,DIST3,physical_recharge
FIPO2770,DIST3,physical_recharge
FIPO2771,DIST2,physical_recharge
FIPO2772,DIST2,physical_recharge
FIPO2773,DIST2,physical_recharge
FIPO2774,DIST2,physical_recharge
FIPO2779,DIST2,physical_recharge
FIPO2780,DIST2,physical_recharge
FIPO2783,DIST2,physical_recharge
FIPO2786,DIST3,physical_recharge
FIPO2789,DIST3,physical_recharge
FIPO2790,DIST2,physical_recharge
FIPO2791,DIST2,physical_recharge
FIPO2793,DIST2,physical_recharge
FIPO2794,DIST2,physical_recharge
FIPO2795,DIST3,physical_recharge
FIPO2796,DIST3,physical_recharge
FIPO2797,DIST2,physical_recharge
FIPO2799,DIST3,physical_recharge
FIPO2801,DIST2,physical_recharge
FIPO2804,DIST2,physical_recharge
FIPO2805,DIST3,physical_recharge
FIPO2806,DIST3,physical_recharge
FIPO2808,DIST3,physical_recharge
FIPO2809,DIST2,physical_recharge
FIPO2811,DIST3,physical_recharge
FIPO2814,DIST2,physical_recharge
FIPO2815,DIST3,physical_recharge
FIPO2817,DIST3,physical_recharge
FIPO2818,DIST3,physical_recharge
FIPO2819,DIST3,physical_recharge
FIPO2821,DIST2,physical_recharge
FIPO2822,DIST3,physical_recharge
FIPO2824,DIST3,physical_recharge
FIPO2825,DIST3,physical_recharge
FIPO2829,DIST2,physical_recharge
FIPO2830,DIST3,physical_recharge
FIPO2832,DIST2,physical_recharge
FIPO2833,DIST3,physical_recharge
FIPO2834,DIST3,physical_recharge
FIPO2836,DIST3,physical_recharge
FIPO2837,DIST2,physical_recharge
FIPO2839,DIST3,physical_recharge
FIPO2840,DIST2,physical_recharge
FIPO2841,DIST2,physical_recharge
FIPO2842,DIST3,physical_recharge
FIPO2843,DIST2,physical_recharge
FIPO2844,DIST2,physical_recharge
FIPO2846,DIST3,physical_recharge
FIPO2849,DIST2,physical_recharge
FIPO2850,DIST3,physical_recharge
FIPO2852,DIST2,physical_recharge
FIPO2853,DIST3,physical_recharge
FIPO2855,DIST3,physical_recharge
FIPO2862,DIST2,physical_recharge
FIPO2866,DIST3,physical_recharge
FIPO2867,DIST3,physical_recharge
FIPO2869,DIST2,physical_recharge
FIPO2870,DIST3,physical_recharge
FIPO2871,DIST3,physical_recharge
FIPO2873,DIST2,physical_recharge
FIPO2874,DIST3,physical_recharge
FIPO2875,DIST2,physical_recharge
FIPO2878,DIST3,physical_recharge
FIPO2880,DIST2,physical_recharge
FIPO2883,DIST2,physical_recharge
FIPO2885,DIST3,physical_recharge
FIPO2886,DIST2,physical_recharge
FIPO2887,DIST3,physical_recharge
FIPO2888,DIST2,physical_recharge
FIPO2890,DIST3,physical_recharge
FIPO2891,DIST2,physical_recharge
FIPO2893,DIST3,physical_recharge
FIPO2894,DIST2,physical_recharge
FIPO2895,DIST2,physical_recharge
FIPO2898,DIST2,physical_recharge
FIPO2899,DIST3,physical_recharge
FIPO2901,DIST3,physical_recharge
FIPO2908,DIST3,physical_recharge
FIPO2910,DIST2,physical_recharge
FIPO2911,DIST3,physical_recharge
FIPO2913,DIST2,physical_recharge
FIPO2915,DIST2,physical_recharge
FIPO2916,DIST2,physical_recharge
FIPO2920,DIST3,physical_recharge
FIPO2921,DIST3,physical_recharge
FIPO2923,DIST2,physical_recharge
FIPO2924,DIST3,physical_recharge
FIPO2925,DIST3,physical_recharge
FIPO2927,DIST2,physical_recharge
FIPO2928,DIST2,physical_recharge
FIPO2930,DIST2,physical_recharge
FIPO2932,DIST2,physical_recharge
FIPO2934,DIST3,physical_recharge
FIPO2935,DIST2,physical_recharge
FIPO2937,DIST3,physical_recharge
FIPO2938,DIST2,physical_recharge
FIPO2939,DIST3,physical_recharge
FIPO2940,DIST2,physical_recharge
FIPO2941,DIST3,physical_recharge
FIPO2943,DIST3,physical_recharge
FIPO2944,DIST3,physical_recharge
FIPO2946,DIST3,physical_recharge
FIPO2947,DIST2,physical_recharge
FIPO2948,DIST2,physical_recharge
FIPO2949,DIST3,physical_recharge
FIPO2951,DIST2,physical_recharge
FIPO2952,DIST3,physical_recharge
FIPO2953,DIST2,physical_recharge
FIPO2955,DIST3,physical_recharge
FIPO2956,DIST3,physical_recharge
FIPO2958,DIST2,physical_recharge
FIPO2959,DIST3,physical_recharge
FIPO2960,DIST2,physical_recharge
FIPO2962,DIST2,physical_recharge
FIPO2966,DIST2,physical_recharge
FIPO2969,DIST2,physical_recharge
FIPO2970,DIST3,physical_recharge
FIPO2971,DIST3,physical_recharge
FIPO2972,DIST3,physical_recharge
FIPO2973,DIST2,physical_recharge
FIPO2975,DIST3,physical_recharge
FIPO2976,DIST3,physical_recharge
FIPO2977,DIST3,physical_recharge
FIPO2979,DIST3,physical_recharge
FIPO2982,DIST2,physical_recharge
FIPO2983,DIST3,physical_recharge
FIPO2984,DIST2,physical_recharge
FIPO2985,DIST3,physical_recharge
FIPO2987,DIST3,physical_recharge
FIPO2990,DIST2,physical_recharge
FIPO2991,DIST2,physical_recharge
FIPO2992,DIST3,physical_recharge
FIPO2994,DIST2,physical_recharge
FIPO2996,DIST3,physical_recharge
FIPO2998,DIST2,physical_recharge
FIPO2999,DIST2,physical_recharge
FIPO3000,DIST2,physical_recharge
FIPO3001,DIST2,physical_recharge
FIPO3002,DIST2,physical_recharge
FIPO3004,DIST2,physical_recharge
FIPO3005,DIST3,physical_recharge
FIPO3007,DIST3,physical_recharge
FIPO3009,DIST3,physical_recharge
FIPO3010,DIST3,physical_recharge
FIPO3011,DIST2,physical_recharge
FIPO3014,DIST2,physical_recharge
FIPO3015,DIST3,physical_recharge
FIPO3017,DIST3,physical_recharge
FIPO3018,DIST2,physical_recharge
FIPO3020,DIST3,physical_recharge
FIPO3021,DIST3,physical_recharge
FIPO3023,DIST2,physical_recharge
FIPO3024,DIST2,physical_recharge
FIPO3029,DIST3,physical_recharge
FIPO3033,DIST3,physical_recharge
FIPO3036,DIST2,physical_recharge
FIPO3037,DIST2,physical_recharge
FIPO3038,DIST3,physical_recharge
FIPO3041,DIST3,physical_recharge
FIPO3042,DIST2,physical_recharge
FIPO3043,DIST3,physical_recharge
FIPO3046,DIST2,physical_recharge
FIPO3047,DIST3,physical_recharge
FIPO3048,DIST3,physical_recharge
FIPO3050,DIST3,physical_recharge
FIPO3051,DIST3,physical_recharge
FIPO3052,DIST2,physical_recharge
FIPO3053,DIST3,physical_recharge
FIPO3055,DIST3,physical_recharge
FIPO3056,DIST2,physical_recharge
FIPO3058,DIST2,physical_recharge
FIPO3059,DIST2,physical_recharge
FIPO3061,DIST3,physical_recharge
FIPO3063,DIST3,physical_recharge
FIPO3066,DIST2,physical_recharge
FIPO3070,DIST3,physical_recharge
FIPO3072,DIST2,physical_recharge
FIPO3073,DIST2,physical_recharge
FIPO3074,DIST3,physical_recharge
FIPO3075,DIST2,physical_recharge
FIPO3076,DIST2,physical_recharge
FIPO3077,DIST2,physical_recharge
FIPO3078,DIST2,physical_recharge
FIPO3079,DIST2,physical_recharge
FIPO3082,DIST2,physical_recharge
FIPO3086,DIST2,physical_recharge
FIPO3087,DIST2,physical_recharge
FIPO3088,DIST2,physical_recharge
FIPO3089,DIST3,physical_recharge
FIPO3091,DIST2,physical_recharge
FIPO3092,DIST2,physical_recharge
FIPO3093,DIST2,physical_recharge
FIPO3094,DIST3,physical_recharge
FIPO3095,DIST3,physical_recharge
FIPO3096,DIST3,physical_recharge
FIPO3097,DIST2,physical_recharge
FIPO3098,DIST2,physical_recharge
FIPO3101,DIST3,physical_recharge
FIPO3102,DIST3,physical_recharge
FIPO3104,DIST2,physical_recharge
FIPO3105,DIST2,physical_recharge
FIPO3107,DIST3,physical_recharge
FIPO3109,DIST3,physical_recharge
FIPO3111,DIST2,physical_recharge
FIPO3112,DIST3,physical_recharge
FIPO3114,DIST2,physical_recharge
FIPO3116,DIST3,physical_recharge
FIPO3117,DIST3,physical_recharge
FIPO3119,DIST3,physical_recharge
FIPO3120,DIST2,physical_recharge
FIPO3122,DIST2,physical_recharge
FIPO3124,DIST2,physical_recharge
FIPO3125,DIST2,physical_recharge
FIPO3126,DIST2,physical_recharge
FIPO3128,DIST3,physical_recharge
FIPO3129,DIST3,physical_recharge
FIPO3131,DIST3,physical_recharge
FIPO3132,DIST2,physical_recharge
FIPO3133,DIST3,physical_recharge
FIPO3136,DIST2,physical_recharge
FIPO3137,DIST3,physical_recharge
FIPO3138,DIST3,physical_recharge
FIPO3139,DIST3,physical_recharge
FIPO3140,DIST2,physical_recharge
FIPO3141,DIST3,physical_recharge
FIPO3142,DIST3,physical_recharge
FIPO3143,DIST3,physical_recharge
FIPO3144,DIST2,physical_recharge
FIPO3145,DIST3,physical_recharge
FIPO3146,DIST3,physical_recharge
FIPO3147,DIST3,physical_recharge
FIPO3148,DIST3,physical_recharge
FIPO3149,DIST3,physical_recharge
FIPO3151,DIST3,physical_recharge
FIPO3152,DIST3,physical_recharge
FIPO3153,DIST3,physical_recharge
FIPO3154,DIST3,physical_recharge
FIPO3155,DIST3,physical_recharge
FIPO3157,DIST2,physical_recharge
FIPO3158,DIST3,physical_recharge
FIPO3160,DIST3,physical_recharge
FIPO3161,DIST3,physical_recharge
FIPO3165,DIST2,physical_recharge
FIPO3167,DIST3,physical_recharge
FIPO3171,DIST2,physical_recharge
FIPO3172,DIST3,physical_recharge
FIPO3173,DIST3,physical_recharge
FIPO3175,DIST3,physical_recharge
FIPO3176,DIST3,physical_recharge
FIPO3177,DIST3,physical_recharge
FIPO3178,DIST3,physical_recharge
FIPO3180,DIST2,physical_recharge
FIPO3182,DIST3,physical_recharge
FIPO3183,DIST2,physical_recharge
FIPO3186,DIST3,physical_recharge
FIPO3188,DIST3,physical_recharge
FIPO3189,DIST2,physical_recharge
FIPO3190,DIST3,physical_recharge
FIPO3192,DIST2,physical_recharge
FIPO3194,DIST2,physical_recharge
FIPO3197,DIST3,physical_recharge
FIPO3198,DIST3,physical_recharge
FIPO3199,DIST2,physical_recharge
FIPO3200,DIST2,physical_recharge
FIPO3201,DIST2,physical_recharge
FIPO3202,DIST2,physical_recharge
FIPO3203,DIST3,physical_recharge
FIPO3205,DIST2,physical_recharge
FIPO3208,DIST3,physical_recharge
FIPO3212,DIST3,physical_recharge
FIPO3216,DIST2,physical_recharge
FIPO3218,DIST2,physical_recharge
FIPO3220,DIST3,physical_recharge
FIPO3221,DIST3,physical_recharge
FIPO3222,DIST3,physical_recharge
FIPO3223,DIST3,physical_recharge
FIPO3225,DIST2,physical_recharge
FIPO3226,DIST2,physical_recharge
FIPO3227,DIST2,physical_recharge
FIPO3229,DIST2,physical_recharge
FIPO3230,DIST3,physical_recharge
FIPO3235,DIST2,physical_recharge
FIPO3236,DIST3,physical_recharge
FIPO3237,DIST3,physical_recharge
FIPO3238,DIST2,physical_recharge
FIPO3240,DIST2,physical_recharge
FIPO3241,DIST2,physical_recharge
FIPO3243,DIST2,physical_recharge
FIPO3244,DIST2,physical_recharge
FIPO3245,DIST3,physical_recharge
FIPO3247,DIST3,physical_recharge
FIPO3248,DIST3,physical_recharge
FIPO3249,DIST3,physical_recharge
FIPO3250,DIST2,physical_recharge
FIPO3251,DIST3,physical_recharge
FIPO3253,DIST3,physical_recharge
FIPO3255,DIST2,physical_recharge
FIPO3257,DIST3,physical_recharge
FIPO3259,DIST3,physical_recharge
FIPO3261,DIST3,physical_recharge
FIPO3266,DIST3,physical_recharge
FIPO3267,DIST2,physical_recharge
FIPO3269,DIST3,physical_recharge
FIPO3270,DIST2,physical_recharge
FIPO3271,DIST3,physical_recharge
FIPO3272,DIST3,physical_recharge
FIPO3274,DIST2,physical_recharge
FIPO3275,DIST2,physical_recharge
FIPO3276,DIST2,physical_recharge
FIPO3279,DIST3,physical_recharge
FIPO3280,DIST3,physical_recharge
FIPO3281,DIST3,physical_recharge
FIPO3282,DIST2,physical_recharge
FIPO3283,DIST2,physical_recharge
FIPO3284,DIST2,physical_recharge
FIPO3288,DIST3,physical_recharge
FIPO3289,DIST3,physical_recharge
FIPO3291,DIST2,physical_recharge
FIPO3293,DIST3,physical_recharge
FIPO3294,DIST3,physical_recharge
FIPO3295,DIST3,physical_recharge
FIPO3296,DIST3,physical_recharge
FIPO3297,DIST3,physical_recharge
FIPO3298,DIST3,physical_recharge
FIPO3299,DIST3,physical_recharge
FIPO3300,DIST3,physical_recharge
FIPO3302,DIST3,physical_recharge
FIPO3303,DIST2,physical_recharge
FIPO3305,DIST2,physical_recharge
FIPO3308,DIST3,physical_recharge
FIPO3309,DIST2,physical_recharge
FIPO3310,DIST3,physical_recharge
FIPO3311,DIST2,physical_recharge
FIPO3313,DIST3,physical_recharge
FIPO3314,DIST3,physical_recharge
FIPO3315,DIST2,physical_recharge
FIPO3316,DIST3,physical_recharge
FIPO3317,DIST2,physical_recharge
FIPO3318,DIST3,physical_recharge
FIPO3319,DIST2,physical_recharge
FIPO3320,DIST3,physical_recharge
FIPO3321,DIST3,physical_recharge
FIPO3322,DIST2,physical_recharge
FIPO3323,DIST2,physical_recharge
FIPO3324,DIST2,physical_recharge
FIPO3325,DIST3,physical_recharge
FIPO3327,DIST2,physical_recharge
FIPO3328,DIST2,physical_recharge
FIPO3329,DIST3,physical_recharge
FIPO3330,DIST2,physical_recharge
FIPO3331,DIST3,physical_recharge
FIPO3336,DIST3,physical_recharge
FIPO3337,DIST3,physical_recharge
FIPO3339,DIST3,physical_recharge
FIPO3340,DIST2,physical_recharge
FIPO3341,DIST2,physical_recharge
FIPO3343,DIST3,physical_recharge
FIPO3345,DIST2,physical_recharge
FIPO3346,DIST3,physical_recharge
FIPO3347,DIST2,physical_recharge
FIPO3348,DIST3,physical_recharge
FIPO3350,DIST2,physical_recharge
FIPO3352,DIST3,physical_recharge
FIPO3354,DIST3,physical_recharge
FIPO3355,DIST2,physical_recharge
FIPO3358,DIST2,physical_recharge
FIPO3359,DIST3,physical_recharge
FIPO3360,DIST3,physical_recharge
FIPO3361,DIST3,physical_recharge
FIPO3362,DIST3,physical_recharge
FIPO3363,DIST3,physical_recharge
FIPO3364,DIST3,physical_recharge
FIPO3366,DIST2,physical_recharge
FIPO3368,DIST3,physical_recharge
FIPO3370,DIST3,physical_recharge
FIPO3372,DIST3,physical_recharge
FIPO3374,DIST2,physical_recharge
FIPO3375,DIST3,physical_recharge
FIPO3376,DIST3,physical_recharge
FIPO3377,DIST2,physical_recharge
FIPO3378,DIST3,physical_recharge
FIPO3379,DIST2,physical_recharge
FIPO3380,DIST2,physical_recharge
FIPO3382,DIST2,physical_recharge
FIPO3383,DIST2,physical_recharge
FIPO3386,DIST3,physical_recharge
FIPO3387,DIST3,physical_recharge
FIPO3388,DIST3,physical_recharge
FIPO3390,DIST2,physical_recharge
FIPO3391,DIST3,physical_recharge
FIPO3392,DIST2,physical_recharge
FIPO3393,DIST3,physical_recharge
FIPO3395,DIST2,physical_recharge
FIPO3396,DIST3,physical_recharge
FIPO3397,DIST2,physical_recharge
FIPO3398,DIST2,physical_recharge
FIPO3404,DIST2,physical_recharge
FIPO3406,DIST3,physical_recharge
FIPO3409,DIST2,physical_recharge
FIPO3410,DIST2,physical_recharge
FIPO3411,DIST3,physical_recharge
FIPO3413,DIST3,physical_recharge
FIPO3414,DIST2,physical_recharge
FIPO3415,DIST3,physical_recharge
FIPO3416,DIST2,physical_recharge
FIPO3418,DIST2,physical_recharge
FIPO3420,DIST3,physical_recharge
FIPO3423,DIST2,physical_recharge
FIPO3424,DIST3,physical_recharge
FIPO3427,DIST3,physical_recharge
FIPO3428,DIST2,physical_recharge
FIPO3429,DIST3,physical_recharge
FIPO3430,DIST3,physical_recharge
FIPO3431,DIST3,physical_recharge
FIPO3432,DIST3,physical_recharge
FIPO3434,DIST3,physical_recharge
FIPO3435,DIST2,physical_recharge
FIPO3436,DIST2,physical_recharge
FIPO3437,DIST3,physical_recharge
FIPO3438,DIST2,physical_recharge
FIPO3439,DIST2,physical_recharge
FIPO3440,DIST2,physical_recharge
FIPO3441,DIST3,physical_recharge
FIPO3442,DIST2,physical_recharge
FIPO3443,DIST2,physical_recharge
FIPO3444,DIST2,physical_recharge
FIPO3445,DIST2,physical_recharge
FIPO3446,DIST2,physical_recharge
FIPO3447,DIST2,physical_recharge
FIPO3450,DIST3,physical_recharge
FIPO3451,DIST2,physical_recharge
FIPO3452,DIST2,physical_recharge
FIPO3458,DIST3,physical_recharge
FIPO3459,DIST2,physical_recharge
FIPO3461,DIST3,physical_recharge
FIPO3462,DIST2,physical_recharge
FIPO3463,DIST3,physical_recharge
FIPO3466,DIST3,physical_recharge
FIPO3468,DIST3,physical_recharge
FIPO3469,DIST2,physical_recharge
FIPO3470,DIST3,physical_recharge
FIPO3473,DIST3,physical_recharge
FIPO3475,DIST2,physical_recharge
FIPO3476,DIST2,physical_recharge
FIPO3478,DIST3,physical_recharge
FIPO3480,DIST2,physical_recharge
FIPO3482,DIST3,physical_recharge
FIPO3484,DIST3,physical_recharge
FIPO3485,DIST2,physical_recharge
FIPO3486,DIST3,physical_recharge
FIPO3487,DIST2,physical_recharge
FIPO3489,DIST3,physical_recharge
FIPO3490,DIST2,physical_recharge
FIPO3491,DIST2,physical_recharge
FIPO3492,DIST2,physical_recharge
FIPO3493,DIST3,physical_recharge
FIPO3496,DIST2,physical_recharge
FIPO3497,DIST2,physical_recharge
FIPO3498,DIST3,physical_recharge
FIPO3500,DIST3,physical_recharge
FIPO3501,DIST2,physical_recharge
FIPO3503,DIST2,physical_recharge
FIPO3505,DIST2,physical_recharge
FIPO3507,DIST3,physical_recharge
FIPO3509,DIST3,physical_recharge
FIPO3510,DIST3,physical_recharge
FIPO3511,DIST3,physical_recharge
FIPO3512,DIST2,physical_recharge
FIPO3515,DIST3,physical_recharge
FIPO3516,DIST3,physical_recharge
FIPO3520,DIST3,physical_recharge
FIPO3522,DIST3,physical_recharge
FIPO3525,DIST2,physical_recharge
FIPO3528,DIST3,physical_recharge
FIPO3529,DIST3,physical_recharge
FIPO3532,DIST2,physical_recharge
FIPO3534,DIST3,physical_recharge
FIPO3536,DIST3,physical_recharge
FIPO3537,DIST3,physical_recharge
FIPO3544,DIST3,physical_recharge
FIPO3545,DIST2,physical_recharge
FIPO3546,DIST2,physical_recharge
FIPO3547,DIST2,physical_recharge
FIPO3548,DIST3,physical_recharge
FIPO3549,DIST3,physical_recharge
FIPO3551,DIST3,physical_recharge
FIPO3552,DIST3,physical_recharge
FIPO3553,DIST3,physical_recharge
FIPO3555,DIST2,physical_recharge
FIPO3556,DIST2,physical_recharge
FIPO3557,DIST2,physical_recharge
FIPO3563,DIST2,physical_recharge
FIPO3566,DIST3,physical_recharge
FIPO3567,DIST2,physical_recharge
FIPO3568,DIST3,physical_recharge
FIPO3570,DIST2,physical_recharge
FIPO3571,DIST3,physical_recharge
FIPO3572,DIST2,physical_recharge
FIPO3574,DIST2,physical_recharge
FIPO3575,DIST2,physical_recharge
FIPO3578,DIST2,physical_recharge
FIPO3579,DIST2,physical_recharge
FIPO3580,DIST3,physical_recharge
FIPO3584,DIST2,physical_recharge
FIPO3586,DIST3,physical_recharge
FIPO3587,DIST3,physical_recharge
FIPO3588,DIST3,physical_recharge
FIPO3591,DIST3,physical_recharge
FIPO3592,DIST2,physical_recharge
FIPO3593,DIST2,physical_recharge
FIPO3597,DIST3,physical_recharge
FIPO3599,DIST2,physical_recharge
FIPO3600,DIST3,physical_recharge
FIPO3603,DIST3,physical_recharge
FIPO3604,DIST2,physical_recharge
FIPO3605,DIST2,physical_recharge
FIPO3606,DIST2,physical_recharge
FIPO3607,DIST2,physical_recharge
FIPO3608,DIST3,physical_recharge
FIPO3610,DIST3,physical_recharge
FIPO3613,DIST3,physical_recharge
FIPO3614,DIST2,physical_recharge
FIPO3615,DIST3,physical_recharge
FIPO3616,DIST2,physical_recharge
FIPO3617,DIST3,physical_recharge
FIPO3621,DIST2,physical_recharge
FIPO3622,DIST2,physical_recharge
FIPO3626,DIST3,physical_recharge
FIPO3627,DIST3,physical_recharge
FIPO3631,DIST3,physical_recharge
FIPO3632,DIST3,physical_recharge
FIPO3633,DIST2,physical_recharge
FIPO3634,DIST3,physical_recharge
FIPO3635,DIST2,physical_recharge
FIPO3638,DIST3,physical_recharge
FIPO3639,DIST2,physical_recharge
FIPO3640,DIST3,physical_recharge
FIPO3642,DIST3,physical_recharge
FIPO3643,DIST3,physical_recharge
FIPO3645,DIST3,physical_recharge
FIPO3646,DIST2,physical_recharge
FIPO3652,DIST2,physical_recharge
FIPO3655,DIST2,physical_recharge
FIPO3658,DIST2,physical_recharge
FIPO3659,DIST3,physical_recharge
FIPO3662,DIST3,physical_recharge
FIPO3663,DIST3,physical_recharge
FIPO3665,DIST2,physical_recharge
FIPO3666,DIST3,physical_recharge
FIPO3668,DIST2,physical_recharge
FIPO3669,DIST3,physical_recharge
FIPO3670,DIST3,physical_recharge
FIPO3671,DIST3,physical_recharge
FIPO3672,DIST2,physical_recharge
FIPO3673,DIST3,physical_recharge
FIPO3674,DIST2,physical_recharge
FIPO3677,DIST3,physical_recharge
FIPO3678,DIST3,physical_recharge
FIPO3680,DIST3,physical_recharge
FIPO3681,DIST3,physical_recharge
FIPO3682,DIST2,physical_recharge
FIPO3683,DIST3,physical_recharge
FIPO3684,DIST2,physical_recharge
FIPO3686,DIST3,physical_recharge
FIPO3687,DIST3,physical_recharge
FIPO3690,DIST2,physical_recharge
FIPO3691,DIST3,physical_recharge
FIPO3696,DIST2,physical_recharge
FIPO3697,DIST2,physical_recharge
FIPO3698,DIST2,physical_recharge
FIPO3700,DIST3,physical_recharge
FIPO3703,DIST2,physical_recharge
FIPO3705,DIST2,physical_recharge
FIPO3708,DIST2,physical_recharge
FIPO3710,DIST2,physical_recharge
FIPO3714,DIST3,physical_recharge
FIPO3717,DIST3,physical_recharge
FIPO3718,DIST3,physical_recharge
FIPO3719,DIST2,physical_recharge
FIPO3721,DIST2,physical_recharge
FIPO3723,DIST3,physical_recharge
FIPO3724,DIST2,physical_recharge
FIPO3725,DIST3,physical_recharge
FIPO3728,DIST2,physical_recharge
FIPO3729,DIST3,physical_recharge
FIPO3730,DIST3,physical_recharge
FIPO3732,DIST2,physical_recharge
FIPO3734,DIST3,physical_recharge
FIPO3735,DIST3,physical_recharge
FIPO3736,DIST2,physical_recharge
FIPO3739,DIST2,physical_recharge
FIPO3740,DIST2,physical_recharge
FIPO3741,DIST3,physical_recharge
FIPO3742,DIST3,physical_recharge
FIPO3747,DIST2,physical_recharge
FIPO3748,DIST2,physical_recharge
FIPO3749,DIST2,physical_recharge
FIPO3750,DIST2,physical_recharge
FIPO3751,DIST2,physical_recharge
FIPO3752,DIST2,physical_recharge
FIPO3754,DIST3,physical_recharge
FIPO3755,DIST3,physical_recharge
FIPO3757,DIST2,physical_recharge
FIPO3758,DIST3,physical_recharge
FIPO3759,DIST3,physical_recharge
FIPO3760,DIST3,physical_recharge
FIPO3761,DIST2,physical_recharge
FIPO3763,DIST2,physical_recharge
FIPO3764,DIST3,physical_recharge
FIPO3765,DIST2,physical_recharge
FIPO3766,DIST3,physical_recharge
FIPO3767,DIST3,physical_recharge
FIPO3768,DIST2,physical_recharge
FIPO3769,DIST3,physical_recharge
FIPO3772,DIST2,physical_recharge
FIPO3773,DIST3,physical_recharge
FIPO3774,DIST2,physical_recharge
FIPO3775,DIST2,physical_recharge
FIPO3776,DIST3,physical_recharge
FIPO3778,DIST3,physical_recharge
FIPO3779,DIST2,physical_recharge
FIPO3780,DIST2,physical_recharge
FIPO3783,DIST3,physical_recharge
FIPO3784,DIST3,physical_recharge
FIPO3785,DIST2,physical_recharge
FIPO3788,DIST3,physical_recharge
FIPO3791,DIST3,physical_recharge
FIPO3792,DIST2,physical_recharge
FIPO3795,DIST3,physical_recharge
FIPO3796,DIST2,physical_recharge
FIPO3797,DIST3,physical_recharge
FIPO3798,DIST2,physical_recharge
FIPO3802,DIST2,physical_recharge
FIPO3803,DIST2,physical_recharge
FIPO3805,DIST3,physical_recharge
FIPO3807,DIST2,physical_recharge
FIPO3810,DIST2,physical_recharge
FIPO3811,DIST3,physical_recharge
FIPO3813,DIST2,physical_recharge
FIPO3815,DIST3,physical_recharge
FIPO3817,DIST3,physical_recharge
FIPO3820,DIST3,physical_recharge
FIPO3823,DIST3,physical_recharge
FIPO3824,DIST2,physical_recharge
