geo_level1_id,geo_level1_name,geo_level1_urban,geo_level1_population,geo_level1_longitude,geo_level1_latitude,geo_level2_id,geo_level2_name,geo_level2_urban,geo_level2_population,geo_level2_longitude,geo_level2_latitude,geo_level3_id,geo_level3_name,geo_level3_population,geo_level3_longitude,geo_level3_latitude,geo_level4_id,geo_level4_name,geo_level4_population,geo_level4_longitude,geo_level4_latitude,geo_level5_id,geo_level5_name,geo_level5_population,geo_level5_longitude,geo_level5_latitude
LVL1_Roulers,Roulers,False,59714,0.0,0.0,LVL2_Roulers,Roulers,False,148150,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Staden,Staden,False,11068,0.0,0.0,LVL2_Roulers,Roulers,False,148150,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Ardooie,Ardooie,False,9094,0.0,0.0,LVL2_Tielt,Tielt,False,91670,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Dentergem,Dentergem,False,8340,0.0,0.0,LVL2_Tielt,Tielt,False,91670,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Meulebeke,Meulebeke,False,11078,0.0,0.0,LVL2_Tielt,Tielt,False,91670,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Oostrozebeke,Oostrozebeke,False,7678,0.0,0.0,LVL2_Tielt,Tielt,False,91670,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Pittem,Pittem,False,6758,0.0,0.0,LVL2_Tielt,Tielt,False,91670,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Ruiselede,Ruiselede,False,5253,0.0,0.0,LVL2_Tielt,Tielt,False,91670,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Tielt,Tielt,False,19968,0.0,0.0,LVL2_Tielt,Tielt,False,91670,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Wielsbeke,Wielsbeke,False,9367,0.0,0.0,LVL2_Tielt,Tielt,False,91670,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Wingene,Wingene,False,14134,0.0,0.0,LVL2_Tielt,Tielt,False,91670,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Heuvelland,Heuvelland,False,7856,0.0,0.0,LVL2_Ypres,Ypres,False,106208,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Langemark-Poelkapelle,Langemark-Poelkapelle,False,8007,0.0,0.0,LVL2_Ypres,Ypres,False,106208,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Messines,Messines,False,1040,0.0,0.0,LVL2_Ypres,Ypres,False,106208,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Poperinge,Poperinge,False,19893,0.0,0.0,LVL2_Ypres,Ypres,False,106208,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Vleteren,Vleteren,False,3668,0.0,0.0,LVL2_Ypres,Ypres,False,106208,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Wervik,Wervik,False,18435,0.0,0.0,LVL2_Ypres,Ypres,False,106208,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Ypres,Ypres,False,34930,0.0,0.0,LVL2_Ypres,Ypres,False,106208,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zonnebeke,Zonnebeke,False,12379,0.0,0.0,LVL2_Ypres,Ypres,False,106208,0.0,0.0,Flandre Occidentale,Flandre Occidentale,1175508,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Alost,Alost,False,83347,0.0,0.0,LVL2_Alost,Alost,False,282080,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Denderleeuw,Denderleeuw,False,19318,0.0,0.0,LVL2_Alost,Alost,False,282080,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Erpe-Mere,Erpe-Mere,False,19563,0.0,0.0,LVL2_Alost,Alost,False,282080,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Grammont,Grammont,False,32995,0.0,0.0,LVL2_Alost,Alost,False,282080,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Haaltert,Haaltert,False,17901,0.0,0.0,LVL2_Alost,Alost,False,282080,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Herzele,Herzele,False,17433,0.0,0.0,LVL2_Alost,Alost,False,282080,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lede,Lede,False,18093,0.0,0.0,LVL2_Alost,Alost,False,282080,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Ninove,Ninove,False,37658,0.0,0.0,LVL2_Alost,Alost,False,282080,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Sint-Lievens-Houtem,Sint-Lievens-Houtem,False,10083,0.0,0.0,LVL2_Alost,Alost,False,282080,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zottegem,Zottegem,False,25689,0.0,0.0,LVL2_Alost,Alost,False,282080,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Audenarde,Audenarde,False,30641,0.0,0.0,LVL2_Audenarde,Audenarde,False,122081,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Brakel,Brakel,False,14476,0.0,0.0,LVL2_Audenarde,Audenarde,False,122081,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Horebeke,Horebeke,False,2056,0.0,0.0,LVL2_Audenarde,Audenarde,False,122081,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Kluisbergen,Kluisbergen,False,6395,0.0,0.0,LVL2_Audenarde,Audenarde,False,122081,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Kruishoutem,Kruishoutem,False,8121,0.0,0.0,LVL2_Audenarde,Audenarde,False,122081,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lierde,Lierde,False,6579,0.0,0.0,LVL2_Audenarde,Audenarde,False,122081,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Maarkedal,Maarkedal,False,6332,0.0,0.0,LVL2_Audenarde,Audenarde,False,122081,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Renaix,Renaix,False,25629,0.0,0.0,LVL2_Audenarde,Audenarde,False,122081,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Wortegem-Petegem,Wortegem-Petegem,False,6323,0.0,0.0,LVL2_Audenarde,Audenarde,False,122081,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zingem,Zingem,False,7459,0.0,0.0,LVL2_Audenarde,Audenarde,False,122081,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zwalm,Zwalm,False,8070,0.0,0.0,LVL2_Audenarde,Audenarde,False,122081,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Assenede,Assenede,False,13951,0.0,0.0,LVL2_Eeklo,Eeklo,False,83109,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Eeklo,Eeklo,False,20449,0.0,0.0,LVL2_Eeklo,Eeklo,False,83109,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Kaprijke,Kaprijke,False,6298,0.0,0.0,LVL2_Eeklo,Eeklo,False,83109,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Maldegem,Maldegem,False,23263,0.0,0.0,LVL2_Eeklo,Eeklo,False,83109,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Sint-Laureins,Sint-Laureins,False,6649,0.0,0.0,LVL2_Eeklo,Eeklo,False,83109,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zelzate,Zelzate,False,12499,0.0,0.0,LVL2_Eeklo,Eeklo,False,83109,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Aalter,Aalter,True,19987,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_De Pinte,De Pinte,True,10306,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Deinze,Deinze,True,29957,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Destelbergen,Destelbergen,True,17799,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Evergem,Evergem,True,34170,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Gand,Gand,True,251133,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Gavere,Gavere,True,12601,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Knesselare,Knesselare,True,8252,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lochristi,Lochristi,True,21909,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lovendegem,Lovendegem,True,9632,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Melle,Melle,True,11142,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Merelbeke,Merelbeke,True,23780,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Moerbeke,Moerbeke,True,6248,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Nazareth,Nazareth,True,11447,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Nevele,Nevele,True,11937,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Oosterzele,Oosterzele,True,13489,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Sint-Martens-Latem,Sint-Martens-Latem,True,8439,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Waarschoot,Waarschoot,True,7870,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Wachtebeke,Wachtebeke,True,7340,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zomergem,Zomergem,True,8302,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zulte,Zulte,True,15570,0.0,0.0,LVL2_Gand,Gand,True,541310,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Beveren,Beveren,False,47192,0.0,0.0,LVL2_Saint-Nicolas,Saint-Nicolas,False,243330,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Kruibeke,Kruibeke,False,16306,0.0,0.0,LVL2_Saint-Nicolas,Saint-Nicolas,False,243330,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lokeren,Lokeren,False,40332,0.0,0.0,LVL2_Saint-Nicolas,Saint-Nicolas,False,243330,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Saint-Nicolas,Saint-Nicolas,False,73716,0.0,0.0,LVL2_Saint-Nicolas,Saint-Nicolas,False,243330,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Sint-Gillis-Waas,Sint-Gillis-Waas,False,19076,0.0,0.0,LVL2_Saint-Nicolas,Saint-Nicolas,False,243330,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Stekene,Stekene,False,17635,0.0,0.0,LVL2_Saint-Nicolas,Saint-Nicolas,False,243330,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Tamise,Tamise,False,29073,0.0,0.0,LVL2_Saint-Nicolas,Saint-Nicolas,False,243330,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Berlare,Berlare,False,14790,0.0,0.0,LVL2_Termonde,Termonde,False,197022,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Buggenhout,Buggenhout,False,14389,0.0,0.0,LVL2_Termonde,Termonde,False,197022,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Hamme,Hamme,False,24673,0.0,0.0,LVL2_Termonde,Termonde,False,197022,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Laarne,Laarne,False,12336,0.0,0.0,LVL2_Termonde,Termonde,False,197022,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lebbeke,Lebbeke,False,18635,0.0,0.0,LVL2_Termonde,Termonde,False,197022,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Termonde,Termonde,False,44768,0.0,0.0,LVL2_Termonde,Termonde,False,197022,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Waasmunster,Waasmunster,False,10641,0.0,0.0,LVL2_Termonde,Termonde,False,197022,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Wetteren,Wetteren,False,24635,0.0,0.0,LVL2_Termonde,Termonde,False,197022,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Wichelen,Wichelen,False,11442,0.0,0.0,LVL2_Termonde,Termonde,False,197022,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zele,Zele,False,20713,0.0,0.0,LVL2_Termonde,Termonde,False,197022,0.0,0.0,Flandre Orientale,Flandre Orientale,1468932,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_As,As,True,8020,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Beringen,Beringen,True,44262,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Bourg-Lopold,Bourg-Lopold,True,15210,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Diepenbeek,Diepenbeek,True,18666,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Genk,Genk,True,65399,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Gingelom,Gingelom,True,8291,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Halen,Halen,True,9480,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Ham,Ham,True,10574,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Hasselt,Hasselt,True,75991,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Herck-la-Ville,Herck-la-Ville,True,12390,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Heusden-Zolder,Heusden-Zolder,True,32381,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Lummen,Lummen,True,14529,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Nieuwerkerken,Nieuwerkerken,True,6748,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Opglabbeek,Opglabbeek,True,10194,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Saint-Trond,Saint-Trond,True,39840,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Tessenderlo,Tessenderlo,True,18205,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zonhoven,Zonhoven,True,21139,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Zutendaal,Zutendaal,True,7109,0.0,0.0,LVL2_Hasselt,Hasselt,True,418428,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
LVL1_Bocholt,Bocholt,False,12850,0.0,0.0,LVL2_Maaseik,Maaseik,False,237288,0.0,0.0,Limbourg,Limbourg,856280,0.0,0.0,Flandre,Flandre,6410705,0.0,0.0,CO0000,Belgium,11150516,0.0,0.0
