site_id,value
SITE_3925,51.2887445963
SITE_4721,51.0422446446
SITE_3928,51.3132686922
SITE_8306,50.6055791804
SITE_8305,51.0764526394
SITE_8304,50.6440197907
SITE_8300,51.0957430228
SITE_4785,51.1523964875
SITE_8309,50.4486313036
SITE_8308,51.2491589759
SITE_5821,51.0871321557
SITE_8095,50.8386036471
SITE_12526,51.1037742228
SITE_19012,50.8535509911
SITE_4145,50.9186711292
SITE_4144,50.9031287345
SITE_4147,51.2132800557
SITE_4146,50.9021011983
SITE_19616,51.2016163109
SITE_4142,50.8967659179
SITE_22188,51.0915086009
SITE_3855,51.2656809794
SITE_6484,50.9288904225
SITE_3850,50.9107104175
SITE_5651,51.2183310701
SITE_9937,50.444371216
SITE_3858,50.9847248101
SITE_19617,51.1912275041
SITE_6099,51.0951144633
SITE_6098,51.1872043224
SITE_6091,50.735766119
SITE_12061,50.9658656945
SITE_12062,50.8890761579
SITE_3294,50.7862438269
SITE_12067,51.0018194724
SITE_1567,51.1439998024
SITE_4956,50.8052441179
SITE_19614,51.1682686524
SITE_6654,50.9966609857
SITE_6653,50.9905460405
SITE_5918,50.9952536816
SITE_5915,51.2107535787
SITE_10805,51.3143495387
SITE_10806,50.4648104681
SITE_5916,50.8586239502
SITE_3295,50.3976230759
SITE_21668,50.3450998676
SITE_3665,51.0866685654
SITE_21848,51.1780952098
SITE_21849,50.6653986952
SITE_17620,50.6092760493
SITE_21660,50.8397197772
SITE_21661,50.8423115697
SITE_21846,51.2043909432
SITE_21847,51.2383216492
SITE_21840,50.9358896802
SITE_21841,50.7263553749
SITE_21842,50.6494082695
SITE_21667,50.6507830783
SITE_6386,50.4195988737
SITE_6380,50.8283038359
SITE_4558,50.7462468125
SITE_6382,51.0789150488
SITE_21066,51.1184525475
SITE_21067,51.1034159393
SITE_3670,50.8776973137
SITE_19871,51.3698831346
SITE_6389,50.3757008553
SITE_19877,51.2229868437
SITE_4550,50.8223267187
SITE_21061,51.0455917325
SITE_2543,51.1926462503
SITE_2542,51.1792191657
SITE_2547,51.0420459271
SITE_2546,51.2221912066
SITE_21994,50.1356421115
SITE_2544,51.2636025245
SITE_21998,51.1051215751
SITE_21115,50.7620941424
SITE_1104,50.8871767462
SITE_2380,50.5017157961
SITE_2383,50.6173603274
SITE_2382,50.4406370705
SITE_2385,50.5755390308
SITE_5136,50.8875224005
SITE_21334,50.2190771849
SITE_2389,51.2185907545
SITE_1102,49.6734082433
SITE_10515,51.3554388087
SITE_3744,50.6097322143
SITE_1451,51.3047518937
SITE_5003,51.1100830352
SITE_21765,50.693754448
SITE_5001,50.9519498935
SITE_2768,50.8653444508
SITE_5006,50.933613315
SITE_5004,50.8702771127
SITE_16484,50.3806783854
SITE_1453,51.2150381621
SITE_3970,50.9613532509
SITE_2766,50.4481919176
SITE_21834,50.6395943179
SITE_7909,51.3483149987
SITE_21208,50.6605063802
SITE_9488,50.6344778488
SITE_21837,50.5154724954
SITE_7900,51.0342729686
SITE_7901,50.3887741643
SITE_9481,50.9696612414
SITE_21201,50.4347867848
SITE_21206,51.3217482543
SITE_7905,50.423483714
SITE_21204,51.2068829159
SITE_6271,50.8034891101
SITE_1849,50.5771932574
SITE_1848,50.0376468647
SITE_6275,51.1562557597
SITE_1843,50.9318915567
SITE_6278,51.1773488438
SITE_1841,50.6177122326
SITE_1840,50.5961025797
SITE_1847,49.6595328844
SITE_1846,50.4101514041
SITE_21194,50.6466351592
SITE_4425,50.6082045952
SITE_3250,51.2194587677
SITE_2588,50.9136618704
SITE_2769,50.8221604096
SITE_1943,50.4662435443
SITE_4952,51.1385737524
SITE_4953,50.5245175766
SITE_2167,50.5561026106
SITE_9555,50.7758256359
SITE_1940,49.8657296625
SITE_4954,50.9790117637
SITE_9556,50.9292853584
SITE_2617,50.8898958782
SITE_2616,50.8069386515
SITE_2615,50.8021620066
SITE_2614,50.8568225346
SITE_2613,50.4163515421
SITE_2612,50.7637083351
SITE_1946,49.5705440513
SITE_2619,50.8659234287
SITE_2618,50.3869278079
SITE_21336,50.5149145613
SITE_21441,50.9001942855
SITE_21442,50.6736719219
SITE_7345,50.963675806
SITE_17041,50.4510869717
SITE_7343,51.0376762265
SITE_21446,51.2220296202
SITE_1909,50.5057600999
SITE_10026,50.4575659136
SITE_10027,50.9167046032
SITE_5135,51.2966232976
SITE_5134,51.0436464124
SITE_10022,50.8970998812
SITE_21051,50.953573327
SITE_20135,51.3312585873
SITE_21339,50.5243540474
SITE_21686,49.6866728984
SITE_3453,50.8958429629
SITE_3451,50.4561135609
SITE_21680,50.6093748906
SITE_3458,50.8909295344
SITE_3293,50.5819510541
SITE_6239,51.220541023
SITE_7300,51.0451867962
SITE_7093,50.8503661826
SITE_21173,51.1802644983
SITE_6171,50.9911900583
SITE_1187,51.2322914825
SITE_20005,51.1709841956
SITE_7000,50.4396170429
SITE_7005,50.4690174913
SITE_7004,50.4761345418
SITE_20008,50.9335636754
SITE_7301,51.0141162699
SITE_5228,51.3164275237
SITE_21534,50.8716609437
SITE_5222,50.7886536865
SITE_21536,49.6010162343
SITE_21530,50.6458026439
SITE_5226,50.5667998589
SITE_21533,49.6844253357
SITE_15819,50.3777461869
SITE_11182,51.3068467387
SITE_2858,50.4530296397
SITE_1732,51.0794110246
SITE_21955,50.6347970353
SITE_11180,50.8290340323
SITE_6893,51.1466350447
SITE_1798,50.9471968572
SITE_6895,50.9850803127
SITE_6894,51.3383258391
SITE_6897,51.0854339183
SITE_6896,51.2350340983
SITE_2914,50.5662988525
SITE_2940,50.6101339505
SITE_5357,51.1633354361
SITE_1051,51.2476533251
SITE_1052,50.8132489179
SITE_20310,50.6610894328
SITE_5353,50.9911105309
SITE_5352,51.1128148044
SITE_5350,51.2133003355
SITE_1058,51.1519728367
SITE_1059,51.4248097622
SITE_5359,50.6714029832
SITE_1696,50.940781241
SITE_1697,51.2006288704
SITE_1694,51.2582671004
SITE_1695,50.5417720961
SITE_5047,50.6897919709
SITE_11188,51.34911936
SITE_1279,51.2304759368
SITE_1790,50.7403558684
SITE_4314,50.7079271188
SITE_4315,49.6001469901
SITE_1183,51.2147768937
SITE_12886,50.9399264032
SITE_1271,50.9334121577
SITE_1272,51.1878125211
SITE_1273,51.1883153624
SITE_1274,51.2066269043
SITE_1275,51.2477586493
SITE_1276,51.1946237313
SITE_1277,51.2199707803
SITE_2325,50.8526188181
SITE_8790,50.5364130169
SITE_3536,50.5542999507
SITE_1633,50.840667352
SITE_6551,50.8497182267
SITE_1490,50.8242381958
SITE_3117,50.7505579217
SITE_3116,50.1948912635
SITE_21046,50.8343836604
SITE_19986,51.0479432897
SITE_3734,50.8746429733
SITE_5463,51.0401603569
SITE_1476,51.0022494047
SITE_1477,51.1233626223
SITE_1474,50.9967095895
SITE_1475,51.3365875115
SITE_21520,50.8857617224
SITE_1478,51.3417161055
SITE_1495,51.2021181425
SITE_1304,50.2429939666
SITE_1305,50.5901577374
SITE_15307,50.5060763547
SITE_3335,50.6402380254
SITE_2595,50.9599579956
SITE_21047,50.3567849292
SITE_3334,50.7289166834
SITE_1308,49.9759510906
SITE_2596,50.9019394917
SITE_5727,50.9912507117
SITE_5742,50.8680181244
SITE_21946,51.2125530441
SITE_5724,50.8485738742
SITE_4224,50.6171400883
SITE_21233,50.6104145705
SITE_4226,51.2552555932
SITE_4221,50.7247187294
SITE_4222,50.8847853258
SITE_4223,51.2319747734
SITE_9838,50.8530081537
SITE_21231,51.0744837036
SITE_5580,50.9549399011
SITE_9832,50.4482779361
SITE_9833,51.0435261539
SITE_9830,50.4945572985
SITE_6470,51.2954692187
SITE_9836,50.8215589003
SITE_6476,51.2302069653
SITE_9834,51.3099291386
SITE_21492,50.3150834224
SITE_3939,51.0042359998
SITE_5266,50.9941921423
SITE_19464,51.2050032552
SITE_3937,50.7451004346
SITE_21926,50.5184834593
SITE_21486,51.0721205547
SITE_21948,50.8999582424
SITE_7309,51.1449062651
SITE_6716,50.6962247433
SITE_10652,50.8289521583
SITE_6712,50.8726423903
SITE_6713,50.8424915575
SITE_6710,50.9616039912
SITE_6711,51.2801570763
SITE_4138,51.0294755374
SITE_9907,50.6132621301
SITE_21042,50.8414495242
SITE_9905,50.8436696461
SITE_1877,50.6694575151
SITE_19068,50.4830960203
SITE_5260,50.9056522742
SITE_4135,50.4741222726
SITE_9908,50.6152608698
SITE_4137,50.5034901199
SITE_3840,50.9262056081
SITE_3843,51.07027387
SITE_5691,49.7403948451
SITE_5697,50.9436040722
SITE_3846,51.2201557283
SITE_1872,50.4589547978
SITE_5698,51.0415334081
SITE_1870,50.4246955284
SITE_21489,51.2213952987
SITE_7855,50.6087990245
SITE_19206,50.8270183844
SITE_20289,50.9188802196
SITE_22157,50.4435929325
SITE_19483,51.1966661802
SITE_22159,50.9064635351
SITE_4044,50.797143429
SITE_2137,50.8961633031
SITE_6553,50.8409538597
SITE_12652,50.7364531482
SITE_21496,50.6478564813
SITE_4438,51.1701233818
SITE_22080,51.2770849328
SITE_1878,50.4345337452
SITE_19667,51.1934317456
SITE_19666,51.2267022465
SITE_19665,51.0915884905
SITE_5965,50.9613510847
SITE_19661,50.8438898394
SITE_2288,49.5480345432
SITE_3698,50.8557535029
SITE_3667,50.9971796121
SITE_1813,50.3885340254
SITE_3663,50.7442503768
SITE_2280,51.1063310575
SITE_2283,51.2574854728
SITE_2284,50.9283719259
SITE_2285,50.5069857494
SITE_2286,51.1546517169
SITE_21836,50.4752498341
SITE_4549,50.6419188004
SITE_4548,50.8909444416
SITE_21059,51.1488886188
SITE_19686,51.1539855829
SITE_4936,51.3164991839
SITE_21053,50.8681661773
SITE_21052,50.9941914576
SITE_4543,50.9624335566
SITE_21050,50.9880579194
SITE_21057,50.8619454302
SITE_21056,50.8147231101
SITE_21055,50.9011240332
SITE_21054,50.8149647271
SITE_4828,50.3508783677
SITE_2578,50.6434286488
SITE_2579,51.1383278303
SITE_2576,51.1862335367
SITE_2577,50.939467089
SITE_2574,50.4629858223
SITE_2575,51.0049945577
SITE_2572,51.054185504
SITE_2573,50.5068699199
SITE_2570,50.9335314422
SITE_2571,51.3154559076
SITE_2378,50.9034531081
SITE_2379,50.4360022299
SITE_2374,50.9341202523
SITE_2375,51.2284195226
SITE_2376,50.8606683525
SITE_2377,50.891192833
SITE_2373,50.4624944185
SITE_2594,50.9183352793
SITE_9121,50.9241778541
SITE_3591,50.9329187667
SITE_2597,50.4550257983
SITE_2590,50.3073740035
SITE_9125,50.8736477591
SITE_2592,50.9731268489
SITE_21230,51.01178027
SITE_10654,51.1908396261
SITE_5034,50.4315546875
SITE_5035,51.0133606671
SITE_2598,50.4829003693
SITE_2599,50.3883463839
SITE_5030,51.3497826509
SITE_5031,51.3305370336
SITE_4435,51.177926945
SITE_4434,50.9317659684
SITE_7919,50.8374312409
SITE_1875,50.3967478096
SITE_4431,50.9095208775
SITE_4433,50.9395708284
SITE_4432,51.0274568982
SITE_7913,50.6417352781
SITE_1083,51.2196390628
SITE_7911,51.0557889942
SITE_7910,51.019172146
SITE_4439,51.1306724255
SITE_7916,50.8683671138
SITE_7915,50.9031845734
SITE_1879,50.4434194398
SITE_4945,50.4987763618
SITE_4944,51.2182522731
SITE_4941,51.2180671265
SITE_5249,50.6832625466
SITE_4943,50.8331617096
SITE_7981,51.0381351671
SITE_6286,51.0949187201
SITE_4949,50.8624542463
SITE_21280,50.9439780603
SITE_8602,50.7398220398
SITE_6041,50.9672966898
SITE_12149,50.7287851234
SITE_6044,50.9349308303
SITE_21861,50.4971604187
SITE_21286,50.8441519116
SITE_2112,50.2949022989
SITE_2114,51.1309609275
SITE_7075,50.8457924925
SITE_21935,50.9659044626
SITE_6482,51.0113556383
SITE_4152,50.941804719
SITE_2620,50.3947517514
SITE_2621,50.7160194279
SITE_2626,50.488127843
SITE_21284,50.8394249661
SITE_2624,50.5838342212
SITE_2625,50.7114228366
SITE_9404,50.8502754704
SITE_21303,50.6117861191
SITE_6363,50.8512117243
SITE_21301,51.4836978469
SITE_12148,50.8585663066
SITE_21307,50.865501321
SITE_6981,51.1706372481
SITE_21305,50.8649912656
SITE_21304,50.59733475
SITE_1911,50.3796451143
SITE_5832,51.1595757986
SITE_21309,50.7968388351
SITE_21308,51.1427069825
SITE_9230,50.8852622296
SITE_9231,50.8780289114
SITE_3281,50.8192909579
SITE_17059,50.9161696276
SITE_9408,50.9802760151
SITE_8082,51.1329715661
SITE_3444,51.07440069
SITE_3446,50.930046024
SITE_3441,51.1917532941
SITE_1535,50.4566663331
SITE_2024,50.6678803913
SITE_2025,50.4646198048
SITE_2026,50.0593001963
SITE_2755,50.9783188074
SITE_2020,50.2761778399
SITE_2022,50.8106320998
SITE_2023,50.3292958093
SITE_2828,50.5168931269
SITE_10495,51.2648466819
SITE_2117,50.0948527173
SITE_2028,50.4814443327
SITE_10492,50.9014218859
SITE_2758,50.6369668448
SITE_2759,50.438094298
SITE_10277,50.8439642763
SITE_10274,50.8387435706
SITE_10273,50.8541779641
SITE_10279,50.8728827852
SITE_5217,50.8444430798
SITE_20015,50.9172795524
SITE_6181,50.9549290252
SITE_10478,51.2165972609
SITE_21945,50.9508779997
SITE_5219,50.5005920983
SITE_21549,50.8844941691
SITE_21548,51.0033692796
SITE_3534,50.8112884291
SITE_21540,50.8797225847
SITE_21543,51.0195620477
SITE_21546,50.5967755336
SITE_13109,50.4748861277
SITE_20086,51.2224873328
SITE_13104,51.0062226001
SITE_13105,50.4757834556
SITE_13106,51.0950430806
SITE_13107,50.8777298681
SITE_21944,51.1925585876
SITE_13102,51.0086916806
SITE_13103,50.4464521195
SITE_2629,50.7563092808
SITE_3537,50.6254125424
SITE_7101,51.1740481647
SITE_2168,50.3988970174
SITE_7103,51.2342444042
SITE_6868,50.8869403547
SITE_3056,50.8160505862
SITE_7109,51.172723129
SITE_21947,49.5722700201
SITE_2976,51.1011885381
SITE_6861,50.7860199242
SITE_2974,50.7318686812
SITE_2975,50.7200298145
SITE_1043,51.2221129842
SITE_1042,50.2269116362
SITE_1041,50.8744246521
SITE_1040,50.8844343922
SITE_1047,51.0814260324
SITE_1046,51.4603782698
SITE_1045,50.1992114973
SITE_21302,50.4388401873
SITE_1049,50.8939407261
SITE_1048,50.8258857227
SITE_1681,51.0044012176
SITE_1680,51.1432403636
SITE_1683,51.1180667059
SITE_1682,51.0928284007
SITE_1685,50.9604318746
SITE_1684,51.0495771205
SITE_1687,50.9420878151
SITE_1686,50.4904115709
SITE_1689,50.8684656894
SITE_1688,50.940023661
SITE_3983,50.4005903049
SITE_4303,50.903916412
SITE_4302,51.282766657
SITE_1269,50.9478389535
SITE_1268,50.4280158587
SITE_8250,50.3041912123
SITE_9289,50.4752636266
SITE_21009,50.7934859011
SITE_1262,50.2858823087
SITE_1264,50.1633627387
SITE_5102,50.9905881592
SITE_21941,50.9202413338
SITE_1910,50.277886584
SITE_3389,51.1378521664
SITE_19847,50.544266232
SITE_1913,50.3079734077
SITE_3128,50.6691090758
SITE_3123,50.9452934986
SITE_3120,50.5403141923
SITE_7617,50.9488028649
SITE_1914,50.8499894003
SITE_7504,50.9353239722
SITE_21940,50.855858805
SITE_2292,50.5600994108
SITE_3977,51.0090950713
SITE_1465,50.8247268786
SITE_1464,50.8509859445
SITE_1467,51.2725752092
SITE_1466,51.2642270729
SITE_1461,51.1789404952
SITE_1460,50.8159811217
SITE_1462,50.4179846059
SITE_1317,50.4638953372
SITE_8430,50.2805907874
SITE_21003,50.9662726233
SITE_1312,50.1453956207
SITE_5028,51.2369469475
SITE_12437,51.1412968498
SITE_1505,51.1450030221
SITE_6444,50.8736060583
SITE_6917,51.2500885825
SITE_4608,50.9803982642
SITE_6911,50.6211513472
SITE_19845,50.8333271886
SITE_4233,51.2091495027
SITE_10347,50.9240128724
SITE_5591,50.8426806244
SITE_5590,50.9349044419
SITE_5593,50.8344473101
SITE_5592,50.8683362507
SITE_5595,51.0288162607
SITE_5599,50.7916657544
SITE_5598,50.8967011325
SITE_21942,51.1946036529
SITE_1404,50.2118282587
SITE_21162,50.8511061323
SITE_2784,50.7413373371
SITE_7977,51.0619183051
SITE_19476,50.869773949
SITE_3942,50.5833143435
SITE_3943,50.4751448024
SITE_3944,50.8802315306
SITE_1236,50.9420997177
SITE_19471,51.3250994044
SITE_6709,51.1998352843
SITE_6708,50.7522086928
SITE_11203,50.9058609915
SITE_11207,50.6342209001
SITE_11206,50.8321364397
SITE_11208,50.6265924234
SITE_6706,50.800359756
SITE_9141,51.1384893024
SITE_9916,50.4430797832
SITE_9919,50.5335091066
SITE_7430,50.0205499211
SITE_7433,50.8452825671
SITE_6213,51.0746301752
SITE_3531,50.0454750842
SITE_5683,50.740823755
SITE_4158,51.175435193
SITE_7971,51.2205373869
SITE_6211,51.2989737996
SITE_1238,50.9095051909
SITE_2751,50.6941380551
SITE_2321,50.6828357636
SITE_6676,50.8777676852
SITE_6671,50.831448836
SITE_2327,50.5755286423
SITE_22146,50.8586869034
SITE_6678,50.8844171162
SITE_2326,50.1939204457
SITE_4057,50.9291584905
SITE_10494,51.254613872
SITE_4957,51.1826007677
SITE_4052,50.5886741321
SITE_4051,50.8537336368
SITE_4687,50.7962144635
SITE_7289,50.9728912303
SITE_2029,50.5682422154
SITE_16159,50.2915662791
SITE_22090,50.7082417308
SITE_10491,50.9015876221
SITE_5973,50.8868514125
SITE_19671,50.4274108861
SITE_19672,50.8601957856
SITE_10490,50.8924105975
SITE_19675,50.7382373397
SITE_5974,51.3219937122
SITE_19850,50.8235016551
SITE_3611,50.8196352952
SITE_3612,50.9708395024
SITE_2298,49.8542172905
SITE_19854,51.1649141467
SITE_21041,50.2842328391
SITE_21949,50.2211607121
SITE_3617,50.864879471
SITE_21822,50.4689988208
SITE_21823,50.417561313
SITE_2291,49.631856703
SITE_21821,50.7384683145
SITE_21048,50.7018516745
SITE_2296,49.8529981075
SITE_21825,50.624322228
SITE_5771,51.1681963573
SITE_5770,51.052237586
SITE_6938,50.8448106121
SITE_2569,50.6470601074
SITE_5772,50.8019301743
SITE_2561,50.4134163331
SITE_2560,50.5706504116
SITE_2563,50.7281987998
SITE_5960,51.22090516
SITE_2565,51.0848933322
SITE_2564,49.6466177793
SITE_2369,50.8314778123
SITE_2368,50.8285890741
SITE_2367,50.8084722418
SITE_2366,50.9578089027
SITE_2365,50.9453120118
SITE_2360,50.7409012133
SITE_21956,50.558654431
SITE_2586,50.6460467306
SITE_9131,51.2296356729
SITE_7293,51.0419420418
SITE_7294,51.0087001581
SITE_21225,50.959395794
SITE_21950,50.592864266
SITE_21951,50.8303275574
SITE_21228,51.0092409751
SITE_5020,50.7403735942
SITE_5023,50.4479456441
SITE_5191,51.3222937738
SITE_2589,50.6164636897
SITE_21959,51.1952155046
SITE_1861,50.581576441
SITE_1860,51.0681452207
SITE_17685,51.2319846363
SITE_1862,50.58517197
SITE_1865,50.1672847962
SITE_3729,50.8365320129
SITE_1867,50.4766657488
SITE_1866,50.4067472244
SITE_4448,50.7029130425
SITE_4449,51.1979533319
SITE_3727,50.6345362572
SITE_3720,50.8029640895
SITE_3721,50.9693564396
SITE_3722,50.8972584443
SITE_4930,51.1728292712
SITE_4931,50.6302525017
SITE_4932,50.7584573505
SITE_4933,50.7679312663
SITE_4934,50.8647564386
SITE_4683,51.2940458556
SITE_4680,51.1701973114
SITE_4681,50.8495214793
SITE_6297,50.8583310857
SITE_4939,51.0062127346
SITE_6295,50.6994554476
SITE_6293,50.6936104147
SITE_4688,51.1259913423
SITE_6290,51.0465315595
SITE_2109,50.0608369416
SITE_5251,50.5358320697
SITE_2103,50.7892657148
SITE_6054,51.0732197943
SITE_6057,50.8561834106
SITE_2107,51.2381800664
SITE_2106,50.5717792057
SITE_6053,50.9938965493
SITE_5115,51.0597853201
SITE_20150,50.9412565177
SITE_5117,51.1092363686
SITE_5116,50.6172019143
SITE_2639,50.7096675906
SITE_2638,50.8771562136
SITE_5113,51.0006214421
SITE_7800,50.8351232297
SITE_2635,50.8984452306
SITE_2634,51.1210339739
SITE_2637,50.6986358004
SITE_2636,50.9385959959
SITE_2631,50.5671381315
SITE_2630,50.4794399554
SITE_2632,50.6270595263
SITE_6729,51.2038980974
SITE_21177,49.9847274093
SITE_21318,50.8736986157
SITE_9598,50.6194972515
SITE_1640,51.1052473672
SITE_21314,50.6502142426
SITE_21316,49.6367453841
SITE_21317,50.6045327974
SITE_9591,50.4570734336
SITE_9222,50.7667165685
SITE_21312,50.4307870881
SITE_21856,51.3541876492
SITE_3439,50.9449675202
SITE_7807,50.4719971573
SITE_7806,51.0787325342
SITE_3435,50.7928120675
SITE_10489,51.2194589673
SITE_4591,50.9099594497
SITE_4848,50.8385900796
SITE_5218,50.4745836455
SITE_2031,50.3802503961
SITE_4595,50.8621046446
SITE_4845,51.0242719126
SITE_4847,50.9097119043
SITE_2039,50.3329384534
SITE_1532,51.0309356965
SITE_19849,50.6383184621
SITE_4937,51.2169407896
SITE_1531,51.1047189801
SITE_3233,50.9786014142
SITE_21673,50.8327969855
SITE_1530,50.9590937797
SITE_21917,51.0304768707
SITE_5201,51.1009308449
SITE_5200,50.8693591947
SITE_5203,50.8520787672
SITE_5248,50.6517572766
SITE_5205,50.4541469034
SITE_5204,50.5096946141
SITE_5206,50.9584805694
SITE_21584,50.4130421034
SITE_21915,51.0886080517
SITE_10469,51.3729765949
SITE_3545,50.9544229406
SITE_21558,51.0176236938
SITE_21559,51.0691361216
SITE_3541,51.1761671562
SITE_3543,50.9416730988
SITE_21552,50.9094542092
SITE_21553,50.6694477965
SITE_21550,50.8867782773
SITE_21556,50.8397982351
SITE_3549,51.0553544722
SITE_21554,49.7872667983
SITE_5195,50.8949586134
SITE_1965,50.4180878575
SITE_1966,49.9146462327
SITE_13177,50.5954679628
SITE_1788,50.9852589212
SITE_11190,50.817779007
SITE_2967,50.7241524729
SITE_1967,50.8214064907
SITE_2963,50.8822441622
SITE_1780,51.2831938357
SITE_1781,50.728998078
SITE_1782,50.4521940984
SITE_1784,50.4321378916
SITE_5190,50.6544087987
SITE_3049,50.6258093614
SITE_3647,50.8378841498
SITE_1962,50.184386195
SITE_3041,50.4469112007
SITE_21429,51.3419612858
SITE_3045,50.4978524965
SITE_3047,50.6638442595
SITE_2825,51.2446030427
SITE_10028,50.8488383107
SITE_19862,51.1691305433
SITE_5379,51.1695215234
SITE_5378,50.6566682355
SITE_1078,51.2112536826
SITE_1079,51.1968916174
SITE_1076,51.3834972551
SITE_3643,50.9225170633
SITE_1075,50.6020908449
SITE_1073,51.1408321897
SITE_1071,50.8641686094
SITE_7290,51.0070603355
SITE_1678,51.2696210547
SITE_1679,51.1508811164
SITE_1674,50.8589782102
SITE_1675,50.9174946716
SITE_1676,50.8082591077
SITE_1677,50.7999070019
SITE_21930,51.0449784737
SITE_1672,50.8184758699
SITE_1673,50.8197931701
SITE_10029,50.7396032958
SITE_1095,50.803089322
SITE_1097,50.8220915712
SITE_1091,50.6266576515
SITE_4904,50.8373845167
SITE_1093,50.5661105916
SITE_4337,51.1811999464
SITE_21983,51.2636351335
SITE_4330,50.6809374583
SITE_4331,51.2043396755
SITE_3135,50.4637075877
SITE_5182,50.8544347329
SITE_3136,51.2382819925
SITE_3131,50.4674585339
SITE_3132,50.859004932
SITE_5146,51.1597110463
SITE_15500,50.6198746424
SITE_7967,50.8185172496
SITE_20207,50.839854238
SITE_20206,50.8280441299
SITE_2557,49.920495782
SITE_20209,51.2569899289
SITE_4275,50.9210261457
SITE_1622,51.1789860512
SITE_5356,50.8893891964
SITE_6971,51.0208019608
SITE_2559,49.6815813479
SITE_16890,50.8429050759
SITE_1411,50.5706412082
SITE_1412,50.8418951396
SITE_1413,51.1982926554
SITE_1414,51.225844845
SITE_1416,50.8420975724
SITE_1417,51.1710805658
SITE_1323,50.4303870108
SITE_21354,50.8508339772
SITE_1321,50.7271893159
SITE_1326,50.8302572457
SITE_1324,51.3602396334
SITE_1325,51.3821132961
SITE_1328,51.4751903375
SITE_1329,51.1328841548
SITE_2494,51.0216741476
SITE_9850,51.0464363557
SITE_9851,50.8493373603
SITE_12957,50.3451882422
SITE_5183,51.0190341831
SITE_6457,51.1092968673
SITE_9857,50.865122785
SITE_5766,50.8480545427
SITE_5767,51.0093583982
SITE_10024,50.8530036627
SITE_4201,51.2446522129
SITE_6909,51.201580498
SITE_6908,51.2199146662
SITE_12789,50.7335848614
SITE_5564,50.8732964195
SITE_1620,51.2260028091
SITE_5560,51.3165080359
SITE_1053,51.0424546546
SITE_5562,50.8561701593
SITE_1524,51.2576069891
SITE_1257,51.1259246522
SITE_1526,50.9646059246
SITE_1527,51.2594716273
SITE_1520,51.4042093487
SITE_1522,51.2041602194
SITE_1523,51.2208118508
SITE_1528,51.1391554591
SITE_1529,51.1521404401
SITE_1258,51.0284525201
SITE_19198,51.0901400787
SITE_1916,50.7818301346
SITE_2259,50.665085362
SITE_3953,51.3023437335
SITE_5186,51.1335757548
SITE_7899,50.8276138917
SITE_19197,51.0116136559
SITE_4117,50.5376206528
SITE_21931,50.776615562
SITE_4115,50.4745215154
SITE_9176,50.9477737194
SITE_4111,51.1703008379
SITE_4118,50.9348855619
SITE_4634,50.4225840429
SITE_3333,49.7672783416
SITE_5187,50.8454858255
SITE_1055,51.0347116653
SITE_2251,49.6086254946
SITE_2250,50.6186782663
SITE_1427,50.0633254439
SITE_1565,50.6382039489
SITE_2477,50.489735791
SITE_2779,50.7140667573
SITE_10323,51.0543387611
SITE_6864,50.9886150342
SITE_10322,51.2150577261
SITE_6604,51.1671870606
SITE_6605,51.1955761936
SITE_11192,51.3556896189
SITE_6607,50.6482858187
SITE_6609,50.7742074293
SITE_22132,50.871154554
SITE_4062,51.0522822185
SITE_4063,50.8316005392
SITE_4061,51.0248996863
SITE_4067,51.0564149242
SITE_10851,50.5581504711
SITE_4065,51.0601058294
SITE_6860,50.8394357903
SITE_1105,50.6002361054
SITE_5949,51.0364124599
SITE_5786,51.0390872336
SITE_5787,51.1471859215
SITE_5780,50.6791970294
SITE_6862,50.8417458585
SITE_5782,50.7367905071
SITE_5783,51.1792484659
SITE_7666,51.0695347413
SITE_5788,50.6606580797
SITE_5153,50.6383352139
SITE_2331,51.227093106
SITE_3603,50.0730559632
SITE_19532,50.8662172167
SITE_19531,50.9577143454
SITE_5152,50.8922615344
SITE_21035,50.4093783189
SITE_21034,50.424220884
SITE_4570,50.8938568411
SITE_21036,50.4480108467
SITE_21038,50.5768796382
SITE_19538,50.6410416408
SITE_4896,51.2448688618
SITE_22045,51.3582349093
SITE_22046,50.6810478736
SITE_4895,50.8204032132
SITE_12183,50.3374486223
SITE_12180,51.1970021143
SITE_2950,50.6797364075
SITE_6119,50.8709002348
SITE_16414,51.2550794292
SITE_6116,50.849858358
SITE_1044,50.810178471
SITE_6110,51.2169259696
SITE_19225,51.1789688391
SITE_19992,51.1701101969
SITE_19994,51.0502211929
SITE_2352,50.4447925152
SITE_2353,51.1825221596
SITE_2350,49.9619592582
SITE_2351,51.0603021783
SITE_2356,50.6105934135
SITE_2357,50.5644143532
SITE_2354,50.6929408557
SITE_2355,50.3990135672
SITE_7283,50.8839985052
SITE_7282,51.017774191
SITE_7281,51.0125882417
SITE_17103,50.8438942108
SITE_21967,50.5020397684
SITE_7286,50.9967779069
SITE_7937,51.2616414586
SITE_7936,51.2132182835
SITE_21787,51.087009834
SITE_9107,51.0885676049
SITE_9104,51.0529398099
SITE_9105,50.8912310387
SITE_9102,51.2121140494
SITE_9103,51.020295036
SITE_21781,50.588308928
SITE_9101,50.8332420882
SITE_4453,50.9437853851
SITE_13274,50.574887257
SITE_4451,50.3971320884
SITE_1898,50.0251046405
SITE_1899,50.6246184145
SITE_17696,50.1415109156
SITE_1894,50.4065876291
