pos_id,product_type_id,msisdn
MOPO1941,sim,+32430522965
MOPO1942,sim,+32405483542
MOPO1942,sim,+32440317132
MOPO1943,handset,+32437067331
MOPO1943,handset,+32494784424
MOPO1943,mfs,+32403821626
MOPO1943,mfs,+32442486083
MOPO1944,mfs,+32419117482
MOPO1944,mfs,+32489669834
MOPO1944,physical_recharge,+32498540237
MOPO1944,sim,+32424472226
MOPO1944,sim,+32426832210
MOPO1945,mfs,+32428895324
MOPO1945,mfs,+32480263889
MOPO1945,mfs,+32478678620
MOPO1945,physical_recharge,+32427793653
MOPO1945,physical_recharge,+32499924574
MOPO1945,sim,+32427157616
MOPO1945,sim,+32496465077
MOPO1946,mfs,+32476673298
MOPO1946,mfs,+32468673897
MOPO1946,mfs,+32416882857
MOPO1947,mfs,+32433917404
MOPO1947,mfs,+32410464780
MOPO1947,mfs,+32439468573
MOPO1947,physical_recharge,+32433536923
MOPO1947,physical_recharge,+32418348012
MOPO1947,physical_recharge,+32476523314
MOPO1948,mfs,+32477882841
MOPO1948,mfs,+32423835336
MOPO1948,physical_recharge,+32497721656
MOPO1948,physical_recharge,+32483618312
MOPO195,handset,+32463688846
MOPO195,handset,+32461583411
MOPO195,handset,+32414803879
MOPO195,mfs,+32498943682
MOPO1950,mfs,+32449947289
MOPO1950,physical_recharge,+32430121733
MOPO1951,handset,+32422729651
MOPO1951,handset,+32425627887
MOPO1951,sim,+32417500148
MOPO1952,electronic_recharge,+32485596801
MOPO1952,electronic_recharge,+32441316057
MOPO1952,handset,+32446393730
MOPO1952,mfs,+32488113315
MOPO1952,mfs,+32478669690
MOPO1952,mfs,+32424095369
MOPO1952,physical_recharge,+32471348683
MOPO1952,physical_recharge,+32437734626
MOPO1952,physical_recharge,+32493822007
MOPO1953,physical_recharge,+32431759873
MOPO1953,physical_recharge,+32469832265
MOPO1953,physical_recharge,+32415739964
MOPO1954,electronic_recharge,+32488990510
MOPO1955,electronic_recharge,+32478956053
MOPO1955,electronic_recharge,+32499769309
MOPO1955,handset,+32418211847
MOPO1955,handset,+32431478051
MOPO1955,handset,+32452783379
MOPO1955,mfs,+32411437650
MOPO1955,mfs,+32499571410
MOPO1955,mfs,+32450562050
MOPO1955,physical_recharge,+32406609785
MOPO1955,physical_recharge,+32446925991
MOPO1955,sim,+32409712332
MOPO1955,sim,+32462637443
MOPO1955,sim,+32490582641
MOPO1956,handset,+32430660113
MOPO1956,mfs,+32402213376
MOPO1956,mfs,+32480615593
MOPO1957,physical_recharge,+32468475006
MOPO1957,physical_recharge,+32409400724
MOPO1957,physical_recharge,+32418371148
MOPO1958,electronic_recharge,+32407760556
MOPO1958,electronic_recharge,+32493730890
MOPO1959,physical_recharge,+32435181415
MOPO1959,physical_recharge,+32442899554
MOPO1959,physical_recharge,+32464762891
MOPO1959,sim,+32469838175
MOPO196,electronic_recharge,+32488735024
MOPO196,electronic_recharge,+32466162285
MOPO196,handset,+32451089664
MOPO196,handset,+32487293648
MOPO196,handset,+32410474612
MOPO196,physical_recharge,+32445280891
MOPO196,physical_recharge,+32458555360
MOPO196,sim,+32458006939
MOPO196,sim,+32440415449
MOPO1960,physical_recharge,+32402282558
MOPO1961,mfs,+32433319844
MOPO1962,mfs,+32488849859
MOPO1962,mfs,+32485250555
MOPO1962,physical_recharge,+32437522540
MOPO1962,sim,+32454966387
MOPO1962,sim,+32404211889
MOPO1962,sim,+32425636669
MOPO1963,handset,+32460761931
MOPO1963,handset,+32488920580
MOPO1963,handset,+32416090018
MOPO1963,mfs,+32447251387
MOPO1963,physical_recharge,+32499574060
MOPO1963,physical_recharge,+32467907652
MOPO1963,physical_recharge,+32473471286
MOPO1963,sim,+32489537283
MOPO1964,handset,+32460005075
MOPO1964,handset,+32492338761
MOPO1964,handset,+32426901993
MOPO1964,mfs,+32468976193
MOPO1964,mfs,+32480418735
MOPO1964,physical_recharge,+32404127533
MOPO1964,physical_recharge,+32431959670
MOPO1964,physical_recharge,+32447802759
MOPO1965,mfs,+32479517425
MOPO1965,mfs,+32440154712
MOPO1966,electronic_recharge,+32438096978
MOPO1966,mfs,+32483947037
MOPO1966,mfs,+32400279048
MOPO1966,physical_recharge,+32462991259
MOPO1966,sim,+32459354207
MOPO1967,electronic_recharge,+32476363566
MOPO1968,electronic_recharge,+32414389122
MOPO1968,electronic_recharge,+32419872942
MOPO1968,electronic_recharge,+32479098728
MOPO1968,mfs,+32463883681
MOPO1968,mfs,+32421789634
MOPO1968,physical_recharge,+32478599497
MOPO1968,physical_recharge,+32410581922
MOPO1968,physical_recharge,+32485030385
MOPO1969,electronic_recharge,+32495359770
MOPO1969,electronic_recharge,+32400732500
MOPO1969,handset,+32462070383
MOPO1969,handset,+32443196690
MOPO197,mfs,+32429182751
MOPO197,mfs,+32445654580
MOPO197,mfs,+32463754354
MOPO197,physical_recharge,+32435844114
MOPO1970,physical_recharge,+32418174328
MOPO1970,physical_recharge,+32432390284
MOPO1970,sim,+32433100194
MOPO1970,sim,+32427136882
MOPO1970,sim,+32455474080
MOPO1971,sim,+32474192850
MOPO1972,physical_recharge,+32414512056
MOPO1972,physical_recharge,+32441611313
MOPO1973,handset,+32484564629
MOPO1973,handset,+32433267252
MOPO1973,handset,+32484733001
MOPO1973,mfs,+32431825903
MOPO1973,mfs,+32485179364
MOPO1973,mfs,+32434045634
MOPO1973,physical_recharge,+32402153233
MOPO1973,sim,+32486862971
MOPO1973,sim,+32420819613
MOPO1973,sim,+32455598070
MOPO1974,electronic_recharge,+32481521198
MOPO1974,electronic_recharge,+32400483535
MOPO1974,handset,+32405376581
MOPO1974,handset,+32403293762
MOPO1974,handset,+32412016337
MOPO1975,electronic_recharge,+32471173033
MOPO1976,electronic_recharge,+32486225227
MOPO1976,physical_recharge,+32468681766
MOPO1976,physical_recharge,+32472829425
MOPO1977,electronic_recharge,+32470343293
MOPO1977,handset,+32480098980
MOPO1977,mfs,+32422588258
MOPO1978,handset,+32460918073
MOPO1978,handset,+32449598623
MOPO1978,handset,+32435269628
MOPO1978,mfs,+32432772693
MOPO1978,physical_recharge,+32436383020
MOPO1979,physical_recharge,+32408937170
MOPO198,electronic_recharge,+32470752633
MOPO198,mfs,+32407468010
MOPO198,mfs,+32402995774
MOPO198,physical_recharge,+32430453709
MOPO198,physical_recharge,+32485224585
MOPO198,sim,+32441356983
MOPO1980,handset,+32464768966
MOPO1980,handset,+32435331557
MOPO1980,sim,+32482771566
MOPO1981,mfs,+32418937545
MOPO1981,mfs,+32420831621
MOPO1981,mfs,+32400589876
MOPO1981,physical_recharge,+32419222565
MOPO1981,sim,+32437063012
MOPO1981,sim,+32459750656
MOPO1981,sim,+32439401629
MOPO1982,handset,+32458542784
MOPO1982,handset,+32421557272
MOPO1982,handset,+32458049081
MOPO1982,physical_recharge,+32446827629
MOPO1982,physical_recharge,+32453020102
MOPO1982,physical_recharge,+32477794508
MOPO1982,sim,+32489644006
MOPO1982,sim,+32454005587
MOPO1982,sim,+32494026726
MOPO1983,electronic_recharge,+32480024255
MOPO1983,handset,+32411232420
MOPO1983,mfs,+32413759092
MOPO1983,mfs,+32431934303
MOPO1983,mfs,+32414182657
MOPO1983,physical_recharge,+32408397271
MOPO1983,physical_recharge,+32448603199
MOPO1983,physical_recharge,+32463278512
MOPO1984,electronic_recharge,+32474378950
MOPO1984,handset,+32406525362
MOPO1984,handset,+32495984045
MOPO1984,mfs,+32455982643
MOPO1984,mfs,+32420797663
MOPO1984,mfs,+32422055458
MOPO1984,physical_recharge,+32467171864
MOPO1984,physical_recharge,+32453925970
MOPO1984,physical_recharge,+32450934661
MOPO1985,mfs,+32420146825
MOPO1985,physical_recharge,+32439870075
MOPO1985,physical_recharge,+32452402851
MOPO1987,electronic_recharge,+32464040234
MOPO1987,electronic_recharge,+32434349797
MOPO1987,electronic_recharge,+32434808975
MOPO1987,handset,+32425306787
MOPO1987,handset,+32473867210
MOPO1987,handset,+32444805990
MOPO1987,mfs,+32438700592
MOPO1987,mfs,+32401448989
MOPO1987,mfs,+32436098282
MOPO1988,electronic_recharge,+32430367211
MOPO1988,electronic_recharge,+32488403581
MOPO1988,handset,+32499738821
MOPO1988,mfs,+32496936816
MOPO1988,mfs,+32476909612
MOPO1988,mfs,+32426350224
MOPO1988,physical_recharge,+32497176880
MOPO1988,physical_recharge,+32427221154
MOPO1989,physical_recharge,+32437200725
MOPO1989,physical_recharge,+32449562295
MOPO1989,sim,+32435728151
MOPO199,physical_recharge,+32442022170
MOPO199,sim,+32476170121
MOPO199,sim,+32424750911
MOPO199,sim,+32496459625
MOPO1990,electronic_recharge,+32405153503
MOPO1990,electronic_recharge,+32459022268
MOPO1990,electronic_recharge,+32470413044
MOPO1990,handset,+32491674094
MOPO1991,electronic_recharge,+32410132190
MOPO1991,mfs,+32474189747
MOPO1991,mfs,+32468292734
MOPO1991,sim,+32426422483
MOPO1992,handset,+32481945331
MOPO1992,handset,+32401660789
MOPO1992,handset,+32462405893
MOPO1993,electronic_recharge,+32454320662
MOPO1994,electronic_recharge,+32436025555
MOPO1994,electronic_recharge,+32433099483
MOPO1994,electronic_recharge,+32437306176
MOPO1994,sim,+32418828913
MOPO1994,sim,+32485735962
MOPO1994,sim,+32499301532
MOPO1995,electronic_recharge,+32487306000
MOPO1995,electronic_recharge,+32485440464
MOPO1995,sim,+32407163927
MOPO1996,electronic_recharge,+32443305014
MOPO1996,electronic_recharge,+32413525984
MOPO1996,electronic_recharge,+32455616544
MOPO1996,handset,+32401307782
MOPO1996,handset,+32403776452
MOPO1996,mfs,+32413522356
MOPO1996,mfs,+32457533799
MOPO1996,mfs,+32428004839
MOPO1996,sim,+32415708808
MOPO1996,sim,+32412156333
MOPO1996,sim,+32407831883
MOPO1997,electronic_recharge,+32435299639
MOPO1997,electronic_recharge,+32448293872
MOPO1997,electronic_recharge,+32447891142
MOPO1997,handset,+32497451276
MOPO1997,mfs,+32419118212
MOPO1997,mfs,+32443733020
MOPO1997,mfs,+32413301655
MOPO1997,sim,+32491927520
MOPO1998,electronic_recharge,+32431547520
MOPO1998,electronic_recharge,+32446303966
MOPO1998,handset,+32404168466
MOPO1998,handset,+32463309049
MOPO1998,handset,+32459871591
MOPO1998,mfs,+32456847458
MOPO1998,mfs,+32499948691
MOPO1998,mfs,+32460798712
MOPO1999,handset,+32409841664
MOPO1999,handset,+32499456614
MOPO1999,sim,+32437448909
MOPO2,handset,+32480553826
MOPO2,handset,+32410100806
MOPO2,physical_recharge,+32401928177
MOPO2,physical_recharge,+32498392276
MOPO2,physical_recharge,+32452848473
MOPO20,electronic_recharge,+32411030210
MOPO20,physical_recharge,+32407844423
MOPO20,physical_recharge,+32410598072
MOPO200,electronic_recharge,+32440115843
MOPO200,electronic_recharge,+32472103352
MOPO200,handset,+32402515660
MOPO200,mfs,+32468400633
MOPO200,mfs,+32430867440
MOPO200,mfs,+32446332925
MOPO2000,electronic_recharge,+32402650760
MOPO2000,electronic_recharge,+32420396965
MOPO2000,handset,+32473427917
MOPO2000,mfs,+32406406655
MOPO2000,sim,+32416397582
MOPO2001,sim,+32472007926
MOPO2001,sim,+32463693909
MOPO2002,handset,+32456273410
MOPO2002,handset,+32411456778
MOPO2002,physical_recharge,+32421889999
MOPO2003,mfs,+32439834011
MOPO2003,mfs,+32481065352
MOPO2004,electronic_recharge,+32429502585
MOPO2004,electronic_recharge,+32423564182
MOPO2004,handset,+32403108556
MOPO2004,physical_recharge,+32409094245
MOPO2005,electronic_recharge,+32417619648
MOPO2005,electronic_recharge,+32400297679
MOPO2005,electronic_recharge,+32451384628
MOPO2005,physical_recharge,+32470214507
MOPO2005,sim,+32438461340
MOPO2006,electronic_recharge,+32487381289
MOPO2006,electronic_recharge,+32489537379
MOPO2006,electronic_recharge,+32437855191
MOPO2006,handset,+32404219321
MOPO2006,handset,+32418266831
MOPO2006,handset,+32462644215
MOPO2006,mfs,+32475681515
MOPO2006,mfs,+32455440596
MOPO2006,mfs,+32496380109
MOPO2006,physical_recharge,+32425514292
MOPO2007,electronic_recharge,+32480383527
MOPO2007,electronic_recharge,+32438473387
MOPO2007,electronic_recharge,+32487503790
MOPO2007,mfs,+32464833619
MOPO2007,physical_recharge,+32469966968
MOPO2007,physical_recharge,+32409672197
MOPO2007,physical_recharge,+32478144125
MOPO2007,sim,+32455306222
MOPO2007,sim,+32480781877
MOPO2007,sim,+32413347588
MOPO2008,handset,+32402990733
MOPO2008,physical_recharge,+32490803791
MOPO2008,physical_recharge,+32404121828
MOPO2008,physical_recharge,+32437561208
MOPO2009,mfs,+32467616510
MOPO2009,mfs,+32411479101
MOPO2009,mfs,+32428802875
MOPO201,physical_recharge,+32418250621
MOPO201,physical_recharge,+32461826766
MOPO201,sim,+32482694283
MOPO201,sim,+32421368554
MOPO201,sim,+32442523211
MOPO2010,physical_recharge,+32478045684
MOPO2010,physical_recharge,+32400977573
MOPO2010,physical_recharge,+32483958212
MOPO2011,mfs,+32401484621
MOPO2011,mfs,+32416590984
MOPO2011,mfs,+32482596172
MOPO2012,electronic_recharge,+32492132033
MOPO2012,handset,+32443608270
MOPO2012,handset,+32444742462
MOPO2013,electronic_recharge,+32406470295
MOPO2013,electronic_recharge,+32483142383
MOPO2013,electronic_recharge,+32425100532
MOPO2013,handset,+32472269674
MOPO2013,handset,+32432938004
MOPO2013,handset,+32439365743
MOPO2013,sim,+32450142851
MOPO2014,mfs,+32499411238
MOPO2014,mfs,+32414609904
MOPO2014,mfs,+32457348289
MOPO2014,sim,+32454014416
MOPO2014,sim,+32410362661
MOPO2015,mfs,+32430701706
MOPO2015,mfs,+32436051147
MOPO2016,electronic_recharge,+32431230808
MOPO2016,electronic_recharge,+32472343643
MOPO2016,electronic_recharge,+32455659005
MOPO2016,handset,+32419622375
MOPO2016,mfs,+32406546293
MOPO2016,mfs,+32486241419
MOPO2016,physical_recharge,+32442169396
MOPO2016,sim,+32476420388
MOPO2017,handset,+32402469460
MOPO2017,handset,+32442390373
MOPO2018,physical_recharge,+32472156057
MOPO2018,sim,+32464278458
MOPO2019,handset,+32472001244
MOPO2019,physical_recharge,+32492638028
MOPO2019,physical_recharge,+32410239053
MOPO2019,physical_recharge,+32410530711
MOPO202,electronic_recharge,+32492716910
MOPO202,electronic_recharge,+32462874920
MOPO202,mfs,+32478223778
MOPO202,mfs,+32477871143
MOPO202,mfs,+32494207405
MOPO202,physical_recharge,+32467730788
MOPO2021,electronic_recharge,+32477038818
MOPO2021,electronic_recharge,+32402633252
MOPO2021,electronic_recharge,+32467718517
MOPO2021,handset,+32408098503
MOPO2021,mfs,+32420375515
MOPO2021,physical_recharge,+32434612119
MOPO2022,sim,+32407278729
MOPO2022,sim,+32419015738
MOPO2022,sim,+32412612952
MOPO2023,handset,+32472059299
MOPO2023,physical_recharge,+32464502823
MOPO2023,sim,+32450963619
MOPO2023,sim,+32478507849
MOPO2023,sim,+32448266152
MOPO2024,electronic_recharge,+32401080051
MOPO2024,handset,+32456719829
MOPO2024,sim,+32444695256
MOPO2024,sim,+32458626397
MOPO2025,mfs,+32443548205
MOPO2025,mfs,+32423434967
MOPO2025,mfs,+32496516608
MOPO2026,electronic_recharge,+32490902560
MOPO2026,electronic_recharge,+32468913611
MOPO2026,mfs,+32444104727
MOPO2026,sim,+32483982401
MOPO2026,sim,+32450658273
MOPO2027,physical_recharge,+32445830507
MOPO2027,physical_recharge,+32417967018
MOPO2028,electronic_recharge,+32484282350
MOPO2028,electronic_recharge,+32472158300
MOPO2028,mfs,+32477891987
MOPO2028,mfs,+32414050846
MOPO2028,physical_recharge,+32470079392
MOPO2028,physical_recharge,+32403420631
MOPO2028,sim,+32446439197
MOPO2028,sim,+32480709206
MOPO2028,sim,+32461722169
MOPO2029,electronic_recharge,+32451740222
MOPO2029,electronic_recharge,+32468015894
MOPO2029,sim,+32484729450
MOPO2029,sim,+32476115383
MOPO2029,sim,+32408255152
MOPO203,electronic_recharge,+32474976831
MOPO203,electronic_recharge,+32439471851
MOPO203,electronic_recharge,+32499209378
MOPO2030,electronic_recharge,+32499829655
MOPO2030,electronic_recharge,+32412852454
MOPO2030,electronic_recharge,+32431996379
MOPO2030,handset,+32415344633
MOPO2030,handset,+32432442855
MOPO2030,handset,+32407090698
MOPO2030,mfs,+32417011637
MOPO2030,mfs,+32446039362
MOPO2030,mfs,+32488575652
MOPO2030,physical_recharge,+32438087850
MOPO2030,physical_recharge,+32417606987
MOPO2031,electronic_recharge,+32472447460
MOPO2031,electronic_recharge,+32456768191
MOPO2031,electronic_recharge,+32471356725
MOPO2031,handset,+32410777778
MOPO2031,sim,+32445649280
MOPO2031,sim,+32416975890
MOPO2032,physical_recharge,+32435952716
MOPO2032,physical_recharge,+32457129790
MOPO2032,physical_recharge,+32492360740
MOPO2033,sim,+32436700428
MOPO2034,electronic_recharge,+32418389433
MOPO2034,electronic_recharge,+32453962671
MOPO2034,handset,+32464526880
MOPO2034,sim,+32447154800
MOPO2034,sim,+32403936953
MOPO2035,handset,+32406088335
MOPO2035,handset,+32444460950
MOPO2035,physical_recharge,+32486762062
MOPO2035,sim,+32499804936
MOPO2035,sim,+32461632342
MOPO2036,handset,+32481801486
MOPO2036,handset,+32412725265
MOPO2037,handset,+32439181787
MOPO2037,handset,+32461697362
MOPO2037,handset,+32448338684
MOPO2037,physical_recharge,+32497395748
MOPO2037,physical_recharge,+32486915808
MOPO2037,physical_recharge,+32488160619
MOPO2038,mfs,+32417714053
MOPO2038,mfs,+32466069149
MOPO2038,mfs,+32465953614
MOPO2038,physical_recharge,+32471669754
MOPO2038,physical_recharge,+32402692412
MOPO2038,sim,+32444089005
MOPO2038,sim,+32436475828
MOPO2039,electronic_recharge,+32424670922
MOPO2039,mfs,+32485975613
MOPO2039,physical_recharge,+32414957096
MOPO2039,physical_recharge,+32430406350
MOPO2040,electronic_recharge,+32461118480
MOPO2040,handset,+32470872143
MOPO2040,mfs,+32419444347
MOPO2040,sim,+32490995506
MOPO2040,sim,+32442410828
MOPO2040,sim,+32499882129
MOPO2041,handset,+32467365863
MOPO2041,mfs,+32479365743
MOPO2041,mfs,+32437187684
MOPO2041,physical_recharge,+32470475575
MOPO2041,physical_recharge,+32436788362
MOPO2041,sim,+32418370108
MOPO2041,sim,+32424902600
MOPO2042,electronic_recharge,+32434385191
MOPO2042,mfs,+32468449414
MOPO2042,mfs,+32434328125
MOPO2042,mfs,+32492795973
MOPO2042,sim,+32441550139
MOPO2042,sim,+32477372142
MOPO2043,electronic_recharge,+32484830783
MOPO2043,electronic_recharge,+32410906722
MOPO2043,electronic_recharge,+32442264517
MOPO2043,sim,+32467988609
MOPO2043,sim,+32460678274
MOPO2043,sim,+32435775222
MOPO2044,mfs,+32425317999
MOPO2044,mfs,+32403827200
MOPO2045,handset,+32403133398
MOPO2045,physical_recharge,+32464942379
MOPO2046,electronic_recharge,+32443367598
MOPO2046,electronic_recharge,+32463939096
MOPO2046,electronic_recharge,+32446820949
MOPO2046,mfs,+32439470113
MOPO2047,sim,+32426152019
MOPO2047,sim,+32448057872
MOPO2048,electronic_recharge,+32415923940
MOPO2048,electronic_recharge,+32472304228
MOPO2048,electronic_recharge,+32481221724
MOPO2048,handset,+32410034883
MOPO2048,handset,+32479972832
MOPO2049,handset,+32495568111
MOPO2049,handset,+32479754254
MOPO205,mfs,+32497607971
MOPO205,mfs,+32488299586
MOPO2050,electronic_recharge,+32404335210
MOPO2050,handset,+32499069557
MOPO2050,mfs,+32468947061
MOPO2050,mfs,+32463353634
MOPO2050,mfs,+32467968971
MOPO2050,physical_recharge,+32427196550
MOPO2050,physical_recharge,+32413646081
MOPO2050,sim,+32424517633
MOPO2051,physical_recharge,+32419139138
MOPO2052,electronic_recharge,+32401898504
MOPO2052,electronic_recharge,+32435340799
MOPO2052,electronic_recharge,+32448764264
MOPO2052,physical_recharge,+32476424640
MOPO2052,physical_recharge,+32406590136
MOPO2052,physical_recharge,+32450799401
MOPO2053,mfs,+32470681527
MOPO2053,mfs,+32438611555
MOPO2053,mfs,+32481118606
MOPO2053,physical_recharge,+32484815282
MOPO2053,physical_recharge,+32487645826
MOPO2054,mfs,+32472335325
MOPO2054,mfs,+32481997383
MOPO2055,electronic_recharge,+32459418883
MOPO2055,electronic_recharge,+32452359319
MOPO2055,electronic_recharge,+32451558114
MOPO2055,handset,+32471764819
MOPO2055,mfs,+32447541331
MOPO2055,mfs,+32496301830
MOPO2055,mfs,+32456877710
MOPO2055,physical_recharge,+32462971033
MOPO2055,physical_recharge,+32479826966
MOPO2055,physical_recharge,+32423653244
MOPO2056,handset,+32419470820
MOPO2056,handset,+32433665879
MOPO2056,physical_recharge,+32457949160
MOPO2056,physical_recharge,+32423898093
MOPO2056,sim,+32417526004
MOPO2057,handset,+32429924243
MOPO2057,handset,+32473673103
MOPO2057,mfs,+32482855425
MOPO2057,mfs,+32468550114
MOPO2059,electronic_recharge,+32442007208
MOPO2059,electronic_recharge,+32462336728
MOPO2059,electronic_recharge,+32455829586
MOPO206,electronic_recharge,+32438263333
MOPO206,electronic_recharge,+32494601398
MOPO206,electronic_recharge,+32479804640
MOPO206,physical_recharge,+32497110270
MOPO206,physical_recharge,+32447202644
MOPO206,physical_recharge,+32418828606
MOPO206,sim,+32428475154
MOPO2060,electronic_recharge,+32456509759
MOPO2060,handset,+32400784673
MOPO2060,handset,+32427107684
MOPO2060,handset,+32437927803
MOPO2060,mfs,+32402968539
MOPO2060,mfs,+32422351069
MOPO2060,physical_recharge,+32410540469
MOPO2060,sim,+32475449578
MOPO2061,electronic_recharge,+32434729119
MOPO2061,handset,+32499045721
MOPO2061,handset,+32458210727
MOPO2061,mfs,+32451934187
MOPO2061,sim,+32404585031
MOPO2061,sim,+32461148423
MOPO2061,sim,+32489344690
MOPO2062,electronic_recharge,+32494184191
MOPO2062,electronic_recharge,+32417905084
MOPO2062,electronic_recharge,+32453484947
MOPO2062,handset,+32473892077
MOPO2062,handset,+32406984196
MOPO2062,handset,+32476390171
MOPO2062,mfs,+32490539017
MOPO2062,mfs,+32442586569
MOPO2062,sim,+32436797902
MOPO2063,handset,+32426722160
MOPO2063,handset,+32476021334
MOPO2064,electronic_recharge,+32423773092
MOPO2064,electronic_recharge,+32473840086
MOPO2064,electronic_recharge,+32495731576
MOPO2064,physical_recharge,+32445066716
MOPO2065,mfs,+32421390220
MOPO2065,mfs,+32492266957
MOPO2066,mfs,+32474633951
MOPO2066,mfs,+32416020448
MOPO2066,mfs,+32437401366
MOPO2067,electronic_recharge,+32422708903
MOPO2067,electronic_recharge,+32435184269
MOPO2067,electronic_recharge,+32420585905
MOPO2067,handset,+32401467608
MOPO2067,handset,+32442815143
MOPO2068,mfs,+32467529553
MOPO2068,mfs,+32436976221
MOPO2068,sim,+32472768500
MOPO2068,sim,+32410952847
MOPO2068,sim,+32416019675
MOPO2069,electronic_recharge,+32469097913
MOPO2069,electronic_recharge,+32404600320
MOPO2069,handset,+32451216186
MOPO2069,handset,+32436859047
MOPO2069,handset,+32418421929
MOPO2069,mfs,+32479897469
MOPO2069,mfs,+32444491078
MOPO207,electronic_recharge,+32494740026
MOPO207,electronic_recharge,+32477664368
MOPO207,electronic_recharge,+32449680429
MOPO207,mfs,+32433909292
MOPO207,mfs,+32439397354
MOPO207,mfs,+32499601464
MOPO2071,electronic_recharge,+32428718243
MOPO2071,electronic_recharge,+32475176569
MOPO2071,physical_recharge,+32436205047
MOPO2071,physical_recharge,+32449043165
MOPO2072,electronic_recharge,+32448757073
MOPO2072,electronic_recharge,+32426461748
MOPO2072,mfs,+32435298544
MOPO2072,mfs,+32462646960
MOPO2072,sim,+32484169322
MOPO2072,sim,+32472905417
MOPO2072,sim,+32493764073
MOPO2073,electronic_recharge,+32403469680
MOPO2073,electronic_recharge,+32437214259
MOPO2073,electronic_recharge,+32483761809
MOPO2073,handset,+32491918893
MOPO2073,sim,+32447824461
MOPO2074,mfs,+32476170039
MOPO2074,mfs,+32452377058
MOPO2074,mfs,+32438868835
MOPO2075,mfs,+32450881923
MOPO2075,mfs,+32480968730
MOPO2075,mfs,+32436563558
MOPO2076,electronic_recharge,+32452496874
MOPO2076,electronic_recharge,+32470306640
MOPO2076,mfs,+32456350593
MOPO2076,physical_recharge,+32468583981
MOPO2076,physical_recharge,+32423918879
MOPO2076,physical_recharge,+32482477951
MOPO2076,sim,+32476549240
MOPO2076,sim,+32453246179
MOPO2076,sim,+32443826315
MOPO2077,handset,+32424078711
MOPO2078,electronic_recharge,+32483393408
MOPO2078,mfs,+32441466754
MOPO2078,mfs,+32406556642
MOPO2078,mfs,+32474597395
MOPO2078,physical_recharge,+32480348868
MOPO2078,physical_recharge,+32480591828
MOPO2078,sim,+32419435760
MOPO2078,sim,+32430296604
MOPO2079,mfs,+32427721678
MOPO2079,mfs,+32417143175
MOPO2079,physical_recharge,+32481318929
MOPO208,electronic_recharge,+32426780274
MOPO208,handset,+32452207406
MOPO208,handset,+32426596211
MOPO208,physical_recharge,+32454035309
MOPO2080,physical_recharge,+32448341191
MOPO2081,handset,+32418863472
MOPO2081,handset,+32440660128
MOPO2082,electronic_recharge,+32423879478
MOPO2082,electronic_recharge,+32438370809
MOPO2082,handset,+32496885088
MOPO2083,electronic_recharge,+32484548813
MOPO2083,electronic_recharge,+32494366709
MOPO2083,electronic_recharge,+32499062370
MOPO2083,handset,+32418550252
MOPO2083,handset,+32416748548
MOPO2083,physical_recharge,+32433619573
MOPO2084,electronic_recharge,+32433400491
MOPO2084,electronic_recharge,+32432912772
MOPO2084,sim,+32442580248
MOPO2084,sim,+32486789843
MOPO2084,sim,+32456193484
MOPO2085,electronic_recharge,+32489079016
MOPO2085,electronic_recharge,+32423712488
MOPO2085,mfs,+32441974970
MOPO2085,physical_recharge,+32415048269
MOPO2085,physical_recharge,+32433732685
MOPO2085,physical_recharge,+32418805812
MOPO2086,electronic_recharge,+32455154481
MOPO2086,mfs,+32479867113
MOPO2086,mfs,+32496088455
MOPO2086,mfs,+32458169788
MOPO2086,sim,+32492814637
MOPO2086,sim,+32451118123
MOPO2087,electronic_recharge,+32468187831
MOPO2087,electronic_recharge,+32433380493
MOPO2087,electronic_recharge,+32451272292
MOPO2087,mfs,+32495468001
MOPO2087,mfs,+32499576571
MOPO2087,physical_recharge,+32430909349
MOPO2087,sim,+32496632205
MOPO2088,electronic_recharge,+32491540473
MOPO2088,physical_recharge,+32440656636
MOPO2088,physical_recharge,+32444190170
MOPO2089,mfs,+32427524766
MOPO2089,physical_recharge,+32416236649
MOPO2089,sim,+32419903825
MOPO2089,sim,+32481181931
MOPO209,electronic_recharge,+32464531792
MOPO209,electronic_recharge,+32452214672
MOPO209,electronic_recharge,+32490274254
MOPO209,handset,+32406468201
MOPO209,handset,+32492238000
MOPO209,handset,+32485185301
MOPO209,mfs,+32473928012
MOPO209,physical_recharge,+32424420322
MOPO209,physical_recharge,+32425618615
MOPO209,physical_recharge,+32497505282
MOPO2090,electronic_recharge,+32429470819
MOPO2090,electronic_recharge,+32409291955
MOPO2090,handset,+32418924326
MOPO2090,handset,+32491577068
MOPO2090,physical_recharge,+32403530595
MOPO2090,physical_recharge,+32490481861
MOPO2090,physical_recharge,+32459906869
MOPO2091,electronic_recharge,+32467180792
MOPO2091,handset,+32403205630
MOPO2091,handset,+32412037252
MOPO2091,mfs,+32423209667
MOPO2091,physical_recharge,+32471484892
MOPO2091,physical_recharge,+32490205345
MOPO2091,physical_recharge,+32459987316
MOPO2092,handset,+32484174895
MOPO2092,handset,+32477854392
MOPO2092,physical_recharge,+32427510840
MOPO2092,physical_recharge,+32400318584
MOPO2092,physical_recharge,+32478442732
MOPO2092,sim,+32428915000
MOPO2093,physical_recharge,+32445274618
MOPO2093,physical_recharge,+32450533821
MOPO2093,sim,+32472180212
