site_id,product_type_id,pos_count_target
SI006353,sim,5
SI006357,electronic_recharge,7
SI006357,handset,141
SI006357,mfs,9
SI006357,physical_recharge,11
SI006357,sim,18
SI006364,electronic_recharge,3
SI006364,handset,68
SI006364,mfs,3
SI006371,electronic_recharge,3
SI006371,handset,50
SI006371,mfs,3
SI006371,physical_recharge,9
SI006371,sim,9
SI006379,electronic_recharge,2
SI006379,handset,57
SI006379,mfs,4
SI006379,physical_recharge,8
SI006379,sim,6
SI006380,electronic_recharge,6
SI006380,handset,130
SI006380,mfs,3
SI006380,physical_recharge,11
SI006380,sim,4
SI006386,electronic_recharge,3
SI006386,sim,4
SI006389,electronic_recharge,2
SI006389,physical_recharge,5
SI006390,electronic_recharge,8
SI006390,handset,159
SI006390,mfs,9
SI006390,physical_recharge,5
SI006390,sim,13
SI006391,electronic_recharge,2
SI006391,mfs,5
SI006391,physical_recharge,6
SI006391,sim,4
SI006392,electronic_recharge,13
SI006392,handset,121
SI006392,mfs,5
SI006392,physical_recharge,14
SI006392,sim,17
SI006395,electronic_recharge,4
SI006395,handset,41
SI006395,mfs,3
SI006405,electronic_recharge,9
SI006405,handset,170
SI006405,mfs,9
SI006405,physical_recharge,16
SI006405,sim,11
SI006408,electronic_recharge,3
SI006408,mfs,3
SI006408,physical_recharge,7
SI006408,sim,3
SI006411,electronic_recharge,3
SI006411,handset,144
SI006411,mfs,2
SI006411,physical_recharge,7
SI006411,sim,6
SI006413,electronic_recharge,1
SI006413,handset,148
SI006413,mfs,6
SI006413,physical_recharge,6
SI006413,sim,7
SI006417,electronic_recharge,4
SI006417,handset,68
SI006417,mfs,7
SI006417,physical_recharge,6
SI006421,electronic_recharge,6
SI006421,handset,65
SI006421,mfs,2
SI006421,physical_recharge,6
SI006421,sim,14
SI006422,electronic_recharge,20
SI006422,handset,385
SI006422,mfs,15
SI006422,physical_recharge,11
SI006422,sim,11
SI006424,electronic_recharge,8
SI006424,handset,50
SI006424,mfs,3
SI006424,physical_recharge,15
SI006424,sim,11
SI006425,electronic_recharge,2
SI006425,sim,3
SI006426,electronic_recharge,1
SI006426,handset,68
SI006426,mfs,4
SI006426,physical_recharge,4
SI006426,sim,7
SI006427,handset,37
SI006427,sim,5
SI006429,electronic_recharge,7
SI006429,mfs,11
SI006429,physical_recharge,16
SI006429,sim,11
SI006444,electronic_recharge,2
SI006444,handset,66
SI006444,mfs,2
SI006446,electronic_recharge,3
SI006446,handset,125
SI006446,mfs,7
SI006446,physical_recharge,3
SI006446,sim,10
SI006457,electronic_recharge,6
SI006457,handset,50
SI006457,mfs,8
SI006457,physical_recharge,8
SI006457,sim,8
SI006469,physical_recharge,7
SI006470,electronic_recharge,4
SI006470,handset,88
SI006470,mfs,5
SI006470,physical_recharge,14
SI006470,sim,5
SI006472,electronic_recharge,5
SI006472,handset,51
SI006472,mfs,3
SI006472,physical_recharge,7
SI006472,sim,5
SI006473,handset,71
SI006473,mfs,5
SI006473,physical_recharge,7
SI006473,sim,14
SI006476,electronic_recharge,10
SI006476,handset,188
SI006476,mfs,5
SI006476,physical_recharge,24
SI006476,sim,9
SI006482,electronic_recharge,7
SI006482,handset,126
SI006482,mfs,4
SI006482,physical_recharge,6
SI006482,sim,12
SI006483,electronic_recharge,2
SI006483,handset,39
SI006483,mfs,1
SI006483,sim,6
SI006484,electronic_recharge,3
SI006484,handset,73
SI006484,mfs,2
SI006484,physical_recharge,7
SI006484,sim,11
SI006489,electronic_recharge,3
SI006489,handset,27
SI006489,mfs,3
SI006489,physical_recharge,5
SI006489,sim,7
SI006490,electronic_recharge,5
SI006490,mfs,8
SI006490,physical_recharge,3
SI006502,mfs,3
SI006502,physical_recharge,4
SI006502,sim,2
SI006504,electronic_recharge,2
SI006504,handset,130
SI006504,mfs,2
SI006504,physical_recharge,12
SI006504,sim,6
SI006510,electronic_recharge,5
SI006510,handset,93
SI006510,mfs,5
SI006510,physical_recharge,16
SI006510,sim,16
SI006511,electronic_recharge,3
SI006511,handset,130
SI006511,mfs,8
SI006511,physical_recharge,11
SI006511,sim,4
SI006516,sim,5
SI006518,electronic_recharge,2
SI006518,handset,64
SI006518,mfs,6
SI006518,physical_recharge,13
SI006518,sim,5
SI006520,electronic_recharge,8
SI006520,handset,67
SI006520,mfs,3
SI006520,physical_recharge,3
SI006520,sim,12
SI006521,handset,30
SI006521,mfs,3
SI006521,sim,6
SI006523,electronic_recharge,3
SI006523,mfs,3
SI006523,physical_recharge,4
SI006523,sim,5
SI006533,electronic_recharge,1
SI006533,mfs,2
SI006533,physical_recharge,12
SI006533,sim,2
SI006536,electronic_recharge,3
SI006536,handset,86
SI006536,physical_recharge,12
SI006536,sim,15
SI006545,electronic_recharge,2
SI006545,handset,74
SI006545,physical_recharge,11
SI006545,sim,15
SI006547,electronic_recharge,3
SI006547,handset,28
SI006547,mfs,4
SI006547,physical_recharge,5
SI006547,sim,4
SI006548,electronic_recharge,6
SI006548,handset,145
SI006548,physical_recharge,17
SI006548,sim,13
SI006549,electronic_recharge,4
SI006549,handset,74
SI006549,mfs,3
SI006549,physical_recharge,7
SI006549,sim,3
SI006550,handset,54
SI006550,mfs,6
SI006550,physical_recharge,9
SI006550,sim,7
SI006552,electronic_recharge,1
SI006552,handset,34
SI006552,physical_recharge,5
SI006554,electronic_recharge,11
SI006554,handset,56
SI006554,mfs,5
SI006554,physical_recharge,4
SI006554,sim,7
SI006556,electronic_recharge,2
SI006556,handset,59
SI006556,mfs,12
SI006556,physical_recharge,9
SI006556,sim,4
SI006564,electronic_recharge,2
SI006564,handset,51
SI006564,mfs,2
SI006564,physical_recharge,4
SI006564,sim,5
SI006566,electronic_recharge,1
SI006566,handset,60
SI006566,mfs,6
SI006566,physical_recharge,8
SI006566,sim,4
SI006568,electronic_recharge,4
SI006568,handset,83
SI006568,mfs,2
SI006568,physical_recharge,6
SI006568,sim,7
SI006569,electronic_recharge,8
SI006569,handset,124
SI006569,mfs,6
SI006569,physical_recharge,8
SI006569,sim,10
SI006571,electronic_recharge,4
SI006571,handset,37
SI006571,mfs,6
SI006571,physical_recharge,10
SI006571,sim,13
SI006573,electronic_recharge,11
SI006573,handset,111
SI006573,mfs,4
SI006573,physical_recharge,15
SI006573,sim,7
SI006586,electronic_recharge,4
SI006586,handset,64
SI006586,mfs,3
SI006586,physical_recharge,4
SI006586,sim,6
SI006587,electronic_recharge,3
SI006587,handset,46
SI006587,physical_recharge,6
SI006587,sim,7
SI006588,electronic_recharge,3
SI006588,mfs,2
SI006588,physical_recharge,3
SI006588,sim,3
SI006589,electronic_recharge,2
SI006589,handset,63
SI006589,mfs,4
SI006589,physical_recharge,8
SI006589,sim,5
SI006590,electronic_recharge,2
SI006590,handset,54
SI006590,sim,5
SI006592,electronic_recharge,4
SI006592,handset,224
SI006592,mfs,6
SI006592,physical_recharge,19
SI006592,sim,16
SI006593,electronic_recharge,1
SI006593,mfs,2
SI006593,sim,4
SI006594,mfs,3
SI006594,physical_recharge,6
SI006604,electronic_recharge,10
SI006604,handset,220
SI006604,mfs,7
SI006604,physical_recharge,5
SI006604,sim,5
SI006605,electronic_recharge,2
SI006605,handset,70
SI006605,physical_recharge,6
SI006606,sim,7
SI006607,electronic_recharge,2
SI006607,mfs,2
SI006609,handset,88
SI006609,mfs,4
SI006609,physical_recharge,17
SI006609,sim,5
SI006613,electronic_recharge,2
SI006613,mfs,2
SI006613,physical_recharge,5
SI006613,sim,3
SI006615,handset,71
SI006615,mfs,8
SI006615,physical_recharge,8
SI006617,electronic_recharge,1
SI006617,mfs,8
SI006617,physical_recharge,6
SI006617,sim,5
SI006619,electronic_recharge,4
SI006619,handset,144
SI006619,mfs,4
SI006619,physical_recharge,34
SI006619,sim,8
SI006620,physical_recharge,7
SI006620,sim,2
SI006623,handset,37
SI006624,electronic_recharge,3
SI006624,handset,69
SI006624,mfs,6
SI006624,physical_recharge,14
SI006624,sim,6
SI006639,electronic_recharge,7
SI006639,handset,138
SI006639,mfs,9
SI006639,physical_recharge,7
SI006640,electronic_recharge,7
SI006640,handset,44
SI006640,mfs,3
SI006640,physical_recharge,21
SI006640,sim,5
SI006643,electronic_recharge,2
SI006643,handset,34
SI006643,mfs,8
SI006643,physical_recharge,10
SI006643,sim,9
SI006653,electronic_recharge,5
SI006653,handset,50
SI006653,mfs,6
SI006653,physical_recharge,14
SI006653,sim,11
SI006654,electronic_recharge,2
SI006654,mfs,4
SI006654,physical_recharge,7
SI006655,handset,73
SI006655,mfs,3
SI006671,electronic_recharge,9
SI006671,handset,87
SI006671,mfs,11
SI006671,physical_recharge,7
SI006671,sim,8
SI006676,electronic_recharge,2
SI006676,handset,42
SI006676,mfs,3
SI006676,physical_recharge,8
SI006676,sim,6
SI006678,electronic_recharge,6
SI006678,handset,231
SI006678,mfs,10
SI006678,physical_recharge,15
SI006678,sim,26
SI006680,electronic_recharge,3
SI006680,handset,29
SI006680,mfs,2
SI006680,physical_recharge,9
SI006680,sim,5
SI006681,handset,36
SI006681,physical_recharge,4
SI006682,electronic_recharge,3
SI006682,handset,60
SI006682,mfs,3
SI006682,physical_recharge,5
SI006682,sim,14
SI006692,electronic_recharge,2
SI006692,handset,66
SI006692,physical_recharge,6
SI006692,sim,3
SI006699,electronic_recharge,3
SI006699,mfs,2
SI006699,physical_recharge,3
SI006699,sim,14
SI006706,electronic_recharge,4
SI006706,handset,34
SI006706,mfs,4
SI006706,physical_recharge,7
SI006706,sim,2
SI006709,electronic_recharge,3
SI006709,handset,58
SI006709,mfs,3
SI006709,physical_recharge,10
SI006709,sim,7
SI006710,electronic_recharge,7
SI006710,handset,147
SI006710,mfs,7
SI006710,physical_recharge,22
SI006710,sim,17
SI006712,electronic_recharge,3
SI006712,handset,30
SI006712,mfs,1
SI006712,physical_recharge,7
SI006712,sim,4
SI006713,electronic_recharge,6
SI006713,handset,47
SI006713,mfs,9
SI006713,physical_recharge,19
SI006713,sim,3
SI006716,electronic_recharge,13
SI006716,handset,192
SI006716,mfs,4
SI006716,physical_recharge,9
SI006716,sim,6
SI006731,electronic_recharge,12
SI006731,handset,125
SI006731,mfs,16
SI006731,physical_recharge,17
SI006731,sim,9
SI006739,sim,4
SI006740,handset,103
SI006740,mfs,3
SI006740,physical_recharge,27
SI006740,sim,25
SI006741,mfs,3
SI006745,handset,74
SI006745,mfs,1
SI006745,physical_recharge,4
SI006746,electronic_recharge,8
SI006746,handset,143
SI006746,mfs,4
SI006746,physical_recharge,6
SI006746,sim,14
SI006750,electronic_recharge,3
SI006750,handset,58
SI006750,mfs,4
SI006750,physical_recharge,4
SI006756,electronic_recharge,7
SI006756,physical_recharge,6
SI006756,sim,5
SI006757,electronic_recharge,3
SI006757,handset,32
SI006757,mfs,6
SI006757,physical_recharge,14
SI006757,sim,7
SI006758,electronic_recharge,6
SI006758,handset,132
SI006758,mfs,13
SI006758,physical_recharge,9
SI006758,sim,5
SI006761,mfs,2
SI006761,physical_recharge,8
SI006762,electronic_recharge,2
SI006762,handset,48
SI006762,mfs,1
SI006762,physical_recharge,4
SI006762,sim,6
SI006767,electronic_recharge,1
SI006767,mfs,4
SI006767,physical_recharge,5
SI006767,sim,5
SI006769,electronic_recharge,2
SI006769,physical_recharge,12
SI006769,sim,9
SI006771,electronic_recharge,4
SI006771,handset,139
SI006771,mfs,1
SI006771,physical_recharge,7
SI006771,sim,3
SI006776,mfs,2
SI006776,sim,6
SI006794,electronic_recharge,1
SI006794,handset,108
SI006794,mfs,3
SI006794,sim,6
SI006796,handset,49
SI006796,mfs,3
SI006796,physical_recharge,5
SI006796,sim,3
SI006809,electronic_recharge,5
SI006809,handset,193
SI006809,mfs,3
SI006809,physical_recharge,11
SI006809,sim,11
SI006815,electronic_recharge,4
SI006815,mfs,2
SI006815,physical_recharge,5
SI006815,sim,3
SI006821,electronic_recharge,4
SI006821,handset,33
SI006821,mfs,2
SI006821,physical_recharge,8
SI006821,sim,3
SI006822,electronic_recharge,1
SI006822,handset,141
SI006822,mfs,7
SI006822,physical_recharge,11
SI006822,sim,9
SI006833,electronic_recharge,12
SI006833,handset,134
SI006833,mfs,6
SI006833,physical_recharge,7
SI006839,electronic_recharge,4
SI006839,handset,32
SI006839,mfs,2
SI006839,physical_recharge,7
SI006839,sim,7
SI006840,electronic_recharge,6
SI006840,handset,275
SI006840,mfs,17
SI006840,physical_recharge,10
SI006840,sim,16
SI006845,handset,59
SI006845,physical_recharge,4
SI006845,sim,7
SI006848,electronic_recharge,4
SI006848,handset,43
SI006848,mfs,2
SI006848,physical_recharge,3
SI006848,sim,2
SI006860,electronic_recharge,2
SI006860,handset,39
SI006860,mfs,3
SI006860,physical_recharge,5
SI006860,sim,3
SI006861,electronic_recharge,4
SI006861,handset,25
SI006861,mfs,4
SI006861,physical_recharge,11
SI006861,sim,12
SI006862,electronic_recharge,12
SI006862,handset,133
SI006862,mfs,7
SI006862,physical_recharge,16
SI006862,sim,15
SI006864,handset,53
SI006864,mfs,6
SI006864,physical_recharge,25
SI006864,sim,9
SI006868,electronic_recharge,5
SI006868,handset,98
SI006868,mfs,2
SI006868,physical_recharge,13
SI006868,sim,13
SI006882,electronic_recharge,3
SI006882,handset,66
SI006882,mfs,5
SI006882,sim,7
SI006884,electronic_recharge,6
SI006884,handset,89
SI006884,mfs,4
SI006884,physical_recharge,20
SI006884,sim,13
SI006885,electronic_recharge,3
SI006885,handset,66
SI006885,mfs,1
SI006885,physical_recharge,7
SI006885,sim,3
SI006886,electronic_recharge,12
SI006886,handset,206
SI006886,mfs,12
SI006886,physical_recharge,5
SI006886,sim,13
SI006888,electronic_recharge,3
SI006888,handset,196
SI006888,physical_recharge,15
SI006888,sim,10
SI006893,handset,106
SI006893,mfs,7
SI006893,sim,4
SI006894,electronic_recharge,9
SI006894,handset,62
SI006894,mfs,2
SI006894,physical_recharge,5
SI006894,sim,6
SI006895,electronic_recharge,10
SI006895,handset,268
SI006895,mfs,11
SI006895,physical_recharge,26
SI006895,sim,25
SI006896,electronic_recharge,2
SI006896,physical_recharge,8
SI006897,electronic_recharge,1
SI006897,handset,67
SI006897,mfs,2
SI006897,physical_recharge,8
SI006897,sim,11
SI006908,electronic_recharge,6
SI006908,handset,59
SI006908,mfs,3
SI006908,physical_recharge,8
SI006908,sim,4
SI006909,electronic_recharge,7
SI006909,handset,114
SI006909,mfs,8
SI006909,physical_recharge,11
SI006909,sim,3
SI006910,electronic_recharge,11
SI006910,handset,149
SI006910,mfs,5
SI006910,physical_recharge,13
SI006910,sim,3
SI006911,electronic_recharge,1
SI006911,handset,63
SI006911,mfs,2
SI006911,physical_recharge,7
SI006928,electronic_recharge,3
SI006928,handset,106
SI006928,mfs,5
SI006928,physical_recharge,8
SI006928,sim,19
SI006933,electronic_recharge,3
SI006933,handset,107
SI006933,mfs,2
SI006933,physical_recharge,5
SI006933,sim,2
SI006935,electronic_recharge,4
SI006935,mfs,3
SI006935,physical_recharge,7
SI006935,sim,14
SI006938,handset,39
SI006938,physical_recharge,8
SI006938,sim,3
SI006942,electronic_recharge,2
SI006942,mfs,4
SI006942,physical_recharge,3
SI006942,sim,4
SI006943,handset,61
SI006944,electronic_recharge,1
SI006944,handset,112
SI006944,mfs,1
SI006944,physical_recharge,20
SI006944,sim,6
SI006945,electronic_recharge,1
SI006945,handset,183
SI006945,mfs,8
SI006945,physical_recharge,6
SI006945,sim,9
SI006949,electronic_recharge,4
SI006949,handset,72
SI006949,physical_recharge,7
SI006949,sim,4
SI006951,electronic_recharge,12
SI006951,handset,259
SI006951,mfs,11
SI006951,physical_recharge,25
SI006951,sim,13
SI006952,electronic_recharge,2
SI006952,handset,41
SI006952,mfs,1
SI006952,sim,6
SI006953,electronic_recharge,2
SI006953,handset,38
SI006953,mfs,4
SI006953,physical_recharge,7
SI006953,sim,4
SI006966,electronic_recharge,3
SI006966,handset,53
SI006966,mfs,1
SI006966,physical_recharge,15
SI006966,sim,18
SI006967,electronic_recharge,8
SI006967,handset,50
SI006967,mfs,6
SI006967,physical_recharge,11
SI006967,sim,6
SI006968,electronic_recharge,4
SI006968,handset,166
SI006968,mfs,9
SI006968,physical_recharge,9
SI006968,sim,26
SI006971,electronic_recharge,1
SI006971,handset,31
SI006971,physical_recharge,3
SI006971,sim,4
SI006972,handset,136
SI006972,mfs,4
SI006972,physical_recharge,9
SI006972,sim,21
SI006973,electronic_recharge,7
SI006973,handset,69
SI006973,mfs,3
SI006973,physical_recharge,5
SI006973,sim,18
SI006974,electronic_recharge,2
SI006974,handset,42
SI006974,mfs,3
SI006974,physical_recharge,7
SI006974,sim,6
SI006981,electronic_recharge,3
SI006981,handset,54
SI006981,mfs,8
SI006981,physical_recharge,9
SI006981,sim,17
SI006984,handset,47
SI006984,physical_recharge,7
SI006988,electronic_recharge,1
SI006988,handset,83
SI006988,mfs,4
SI006988,physical_recharge,4
SI006988,sim,5
SI006990,electronic_recharge,13
SI006990,handset,360
SI006990,mfs,7
SI006990,physical_recharge,18
SI006990,sim,18
SI006991,electronic_recharge,8
SI006991,handset,80
SI006991,mfs,2
SI006991,physical_recharge,11
SI006991,sim,6
SI006992,electronic_recharge,12
SI006992,handset,68
SI006992,mfs,3
SI006992,physical_recharge,26
SI006992,sim,12
SI006996,electronic_recharge,3
SI006996,handset,44
SI006996,mfs,1
SI006996,physical_recharge,5
SI006996,sim,4
SI006999,electronic_recharge,3
SI006999,handset,43
SI006999,mfs,3
SI006999,physical_recharge,7
SI006999,sim,12
SI007004,electronic_recharge,3
SI007004,handset,102
SI007004,mfs,3
SI007004,physical_recharge,7
SI007004,sim,11
SI007005,electronic_recharge,4
SI007005,handset,46
SI007005,physical_recharge,4
SI007005,sim,6
SI007006,mfs,2
SI007012,electronic_recharge,1
SI007012,handset,146
SI007012,mfs,3
SI007012,physical_recharge,6
SI007012,sim,11
SI007013,electronic_recharge,3
SI007013,handset,123
SI007013,mfs,2
SI007013,physical_recharge,5
SI007013,sim,6
SI007017,electronic_recharge,2
SI007017,handset,85
SI007017,mfs,4
SI007017,physical_recharge,10
SI007017,sim,12
SI007018,mfs,3
SI007018,physical_recharge,5
SI007018,sim,6
SI007020,electronic_recharge,2
SI007020,sim,6
SI007021,electronic_recharge,5
SI007021,handset,278
SI007021,mfs,3
SI007021,physical_recharge,14
SI007021,sim,31
SI007023,electronic_recharge,2
SI007023,handset,78
SI007023,mfs,8
SI007023,physical_recharge,17
SI007023,sim,10
SI007024,sim,2
SI007028,electronic_recharge,3
SI007028,handset,95
SI007028,mfs,4
SI007028,physical_recharge,5
SI007028,sim,5
SI007029,electronic_recharge,3
SI007029,handset,61
SI007029,mfs,2
SI007029,physical_recharge,6
SI007029,sim,7
SI007033,electronic_recharge,6
SI007033,mfs,3
SI007033,physical_recharge,7
SI007038,electronic_recharge,4
SI007038,handset,106
SI007038,mfs,5
SI007038,physical_recharge,14
SI007038,sim,27
SI007045,electronic_recharge,7
SI007045,handset,119
SI007045,mfs,11
SI007045,physical_recharge,14
SI007045,sim,26
SI007048,electronic_recharge,1
SI007048,physical_recharge,4
SI007058,physical_recharge,3
SI007065,electronic_recharge,3
SI007065,handset,120
SI007065,mfs,2
SI007065,physical_recharge,6
SI007065,sim,11
SI007068,electronic_recharge,2
SI007068,handset,160
SI007068,mfs,3
SI007068,physical_recharge,19
SI007072,mfs,1
SI007072,physical_recharge,7
SI007072,sim,4
SI007075,electronic_recharge,1
SI007075,handset,51
SI007075,mfs,2
SI007075,sim,6
SI007078,electronic_recharge,12
SI007078,handset,152
SI007078,mfs,16
SI007078,physical_recharge,5
SI007078,sim,10
SI007080,electronic_recharge,3
SI007080,handset,73
SI007080,mfs,2
SI007080,physical_recharge,6
SI007080,sim,6
SI007084,electronic_recharge,4
SI007084,handset,124
SI007084,mfs,3
SI007084,physical_recharge,13
SI007084,sim,15
SI007087,handset,47
SI007087,mfs,3
SI007087,physical_recharge,5
SI007087,sim,4
SI007090,electronic_recharge,11
SI007090,handset,296
SI007090,mfs,3
SI007090,physical_recharge,16
SI007090,sim,12
SI007093,electronic_recharge,2
SI007093,handset,45
SI007093,physical_recharge,6
SI007094,electronic_recharge,3
SI007094,handset,135
SI007094,mfs,7
SI007094,physical_recharge,15
SI007094,sim,11
SI007095,electronic_recharge,12
SI007095,handset,160
SI007095,mfs,6
SI007095,physical_recharge,12
SI007095,sim,6
SI007096,electronic_recharge,5
SI007096,handset,53
SI007096,mfs,7
SI007096,physical_recharge,12
SI007096,sim,6
SI007101,electronic_recharge,3
SI007101,handset,146
SI007101,mfs,1
SI007101,physical_recharge,15
SI007101,sim,14
SI007103,handset,28
SI007103,mfs,3
SI007103,physical_recharge,7
SI007103,sim,6
SI007109,electronic_recharge,3
SI007109,handset,117
SI007109,mfs,1
SI007109,physical_recharge,5
SI007109,sim,13
SI007113,electronic_recharge,6
SI007113,handset,196
SI007113,mfs,10
SI007113,physical_recharge,17
SI007113,sim,21
SI007142,electronic_recharge,6
SI007142,handset,38
SI007142,mfs,3
SI007142,physical_recharge,16
SI007142,sim,6
SI007185,handset,50
SI007185,mfs,2
SI007185,physical_recharge,7
SI007185,sim,6
SI007186,electronic_recharge,3
SI007186,handset,69
SI007186,mfs,3
SI007186,physical_recharge,13
SI007186,sim,5
SI007190,electronic_recharge,2
SI007190,mfs,2
SI007190,physical_recharge,3
SI007190,sim,7
SI007192,electronic_recharge,4
SI007192,handset,54
SI007192,mfs,2
SI007192,physical_recharge,3
SI007192,sim,4
SI007198,sim,5
SI007199,handset,38
SI007199,physical_recharge,8
SI007199,sim,4
SI007201,electronic_recharge,3
SI007201,mfs,8
SI007203,physical_recharge,16
SI007203,sim,3
SI007204,electronic_recharge,1
SI007204,physical_recharge,6
SI007204,sim,6
SI007205,electronic_recharge,1
SI007205,handset,28
SI007205,mfs,3
SI007205,physical_recharge,8
SI007205,sim,4
SI007210,handset,41
SI007211,electronic_recharge,5
SI007211,handset,156
SI007211,mfs,2
SI007211,physical_recharge,26
SI007211,sim,15
SI007212,physical_recharge,8
SI007214,electronic_recharge,2
SI007214,handset,71
SI007214,physical_recharge,3
SI007214,sim,4
SI007217,electronic_recharge,2
SI007217,handset,26
SI007217,physical_recharge,7
SI007217,sim,6
SI007221,sim,2
SI007222,electronic_recharge,9
SI007222,handset,222
SI007222,mfs,5
SI007222,physical_recharge,13
SI007222,sim,14
SI007223,electronic_recharge,2
SI007223,mfs,3
SI007223,physical_recharge,5
SI007223,sim,7
SI007232,electronic_recharge,12
SI007232,handset,67
SI007232,mfs,5
SI007232,physical_recharge,5
SI007232,sim,9
SI007235,electronic_recharge,8
SI007235,handset,174
SI007235,mfs,1
SI007235,physical_recharge,8
SI007235,sim,10
SI007237,electronic_recharge,7
SI007237,handset,216
SI007237,mfs,5
SI007237,physical_recharge,15
SI007237,sim,17
SI007239,electronic_recharge,2
SI007239,handset,51
SI007239,mfs,3
SI007239,physical_recharge,4
SI007240,electronic_recharge,10
SI007240,handset,180
SI007240,mfs,12
SI007240,physical_recharge,9
SI007240,sim,17
SI007242,sim,4
SI007243,electronic_recharge,1
SI007243,handset,50
SI007243,mfs,3
SI007243,physical_recharge,8
SI007243,sim,7
SI007247,electronic_recharge,4
SI007247,handset,58
SI007247,mfs,4
SI007247,physical_recharge,3
SI007252,electronic_recharge,3
SI007252,handset,66
SI007252,mfs,5
SI007252,physical_recharge,13
SI007252,sim,6
SI007253,electronic_recharge,3
SI007253,handset,70
SI007253,mfs,4
SI007253,physical_recharge,6
SI007253,sim,10
SI007254,electronic_recharge,2
SI007254,handset,122
SI007254,mfs,1
SI007254,physical_recharge,8
SI007255,electronic_recharge,2
SI007255,handset,39
SI007255,mfs,3
SI007255,physical_recharge,16
SI007255,sim,21
SI007256,electronic_recharge,3
SI007256,handset,57
SI007256,mfs,7
SI007256,physical_recharge,13
SI007256,sim,12
SI007260,electronic_recharge,2
SI007260,sim,3
SI007261,electronic_recharge,3
SI007261,handset,52
SI007261,mfs,1
SI007261,physical_recharge,6
SI007265,electronic_recharge,7
SI007265,handset,105
SI007265,mfs,11
SI007265,physical_recharge,16
SI007265,sim,11
SI007266,electronic_recharge,2
SI007266,handset,93
SI007266,mfs,2
SI007266,physical_recharge,8
SI007266,sim,8
SI007267,electronic_recharge,8
SI007267,handset,130
SI007267,mfs,3
SI007267,physical_recharge,8
SI007267,sim,8
SI007269,electronic_recharge,2
SI007269,handset,38
SI007269,mfs,6
SI007269,physical_recharge,11
SI007269,sim,6
SI007270,electronic_recharge,4
SI007270,handset,48
SI007270,physical_recharge,8
SI007276,electronic_recharge,4
SI007276,handset,41
SI007276,sim,6
SI007277,electronic_recharge,2
SI007277,handset,70
SI007277,mfs,4
SI007277,physical_recharge,15
SI007277,sim,5
SI007278,electronic_recharge,2
SI007278,mfs,3
SI007278,physical_recharge,3
SI007278,sim,6
SI007281,physical_recharge,16
SI007281,sim,3
SI007283,electronic_recharge,2
SI007283,handset,50
SI007283,mfs,3
SI007283,physical_recharge,3
SI007283,sim,6
SI007285,electronic_recharge,3
SI007285,handset,48
SI007285,mfs,3
SI007285,physical_recharge,7
SI007285,sim,3
SI007286,electronic_recharge,1
SI007286,handset,146
SI007286,mfs,13
SI007286,physical_recharge,13
SI007286,sim,9
SI007288,electronic_recharge,4
SI007288,mfs,2
SI007288,physical_recharge,6
SI007288,sim,3
SI007290,handset,46
SI007290,physical_recharge,3
SI007292,electronic_recharge,3
SI007292,handset,87
SI007292,mfs,4
SI007292,physical_recharge,15
SI007292,sim,29
SI007293,electronic_recharge,11
SI007293,handset,127
SI007293,physical_recharge,11
SI007293,sim,5
SI007294,electronic_recharge,2
SI007294,mfs,3
SI007294,sim,5
SI007295,handset,48
SI007295,physical_recharge,7
SI007295,sim,5
SI007300,electronic_recharge,9
SI007300,handset,222
SI007300,mfs,5
SI007300,physical_recharge,10
SI007300,sim,11
SI007301,electronic_recharge,4
SI007301,handset,48
SI007301,mfs,13
SI007301,physical_recharge,8
SI007301,sim,17
SI007304,electronic_recharge,4
SI007304,handset,74
SI007304,mfs,7
SI007304,physical_recharge,5
SI007304,sim,2
SI007305,electronic_recharge,4
SI007305,handset,73
SI007305,mfs,5
SI007305,physical_recharge,7
SI007305,sim,6
SI007309,physical_recharge,3
SI007309,sim,4
SI007315,electronic_recharge,7
SI007315,handset,85
SI007315,mfs,11
SI007315,physical_recharge,16
SI007315,sim,12
SI007333,electronic_recharge,3
SI007333,physical_recharge,6
SI007333,sim,4
SI007343,electronic_recharge,2
SI007343,handset,29
SI007362,electronic_recharge,4
SI007362,handset,38
SI007362,mfs,1
SI007362,sim,2
SI007365,electronic_recharge,1
SI007365,handset,61
SI007365,mfs,4
SI007365,physical_recharge,7
SI007365,sim,9
SI007372,electronic_recharge,3
SI007372,physical_recharge,3
SI007372,sim,5
SI007375,electronic_recharge,6
SI007375,handset,99
SI007375,mfs,6
SI007375,physical_recharge,9
SI007375,sim,4
SI007433,physical_recharge,4
SI007433,sim,4
SI007442,electronic_recharge,6
SI007442,handset,36
SI007442,mfs,8
SI007442,physical_recharge,5
SI007442,sim,4
SI007452,electronic_recharge,4
SI007452,handset,93
SI007452,mfs,8
SI007452,physical_recharge,9
SI007452,sim,5
SI007461,electronic_recharge,8
SI007461,handset,61
SI007461,mfs,1
SI007461,sim,6
SI007504,electronic_recharge,3
SI007504,handset,73
SI007504,physical_recharge,7
SI007504,sim,4
SI007523,handset,54
SI007523,mfs,2
SI007523,physical_recharge,8
SI007523,sim,2
SI007545,electronic_recharge,2
SI007545,handset,149
SI007545,mfs,4
SI007545,physical_recharge,16
SI007545,sim,3
SI007617,handset,33
SI007623,electronic_recharge,3
SI007623,handset,123
SI007623,mfs,2
SI007623,physical_recharge,12
SI007623,sim,5
SI007635,electronic_recharge,7
SI007635,mfs,10
